NuméroClient,NombreCommandes,DateDerniereCommande,MontantEffectif,TransactionAnnulation,Récence,MontantGlobal,NombreArticlesTotal,PourcentageAnnulationMontant,NombreArticlesMoyenParCommande,PanierMoyen,Pays
12368.0,1.0,2010-03-21 15:56:00,917.6999999999999,0.0,465,917.7,330.0,1.2388235558637466e-14,330.0,917.7,Cyprus
12369.0,3.0,2010-10-22 13:13:00,1511.15,0.0,250,1511.15,1234.0,0.0,411.3333333333333,503.7166666666667,Austria
12370.0,6.0,2011-03-10 12:48:00,3221.03,0.0,111,3960.31,2596.0,18.66722554547497,432.6666666666667,660.0516666666666,Austria
12371.0,3.0,2010-10-26 13:37:00,1819.42,0.0,246,3347.38,1418.0,45.64644587707401,472.6666666666667,1115.7933333333333,Switzerland
12372.0,2.0,2011-05-11 10:43:00,842.9200000000001,0.0,49,1196.04,788.0,29.524096184074107,394.0,598.02,Denmark
12373.0,3.0,2011-02-01 13:10:00,927.6500000000001,0.0,148,927.65,511.0,-1.2255358995484938e-14,170.33333333333334,309.21666666666664,Austria
12374.0,2.0,2010-10-14 10:16:00,2046.29,0.0,258,2669.22,1354.0,23.337529315680232,677.0,1334.61,Austria
12376.0,2.0,2010-11-15 12:15:00,383.15,0.0,226,383.15,237.0,0.0,118.5,191.575,Switzerland
12377.0,4.0,2011-01-28 15:45:00,3266.32,0.0,152,3266.32,2101.0,0.0,525.25,816.58,Switzerland
12379.0,3.0,2011-06-22 16:32:00,1107.82,0.0,7,1470.22,805.0,24.649372202799587,268.3333333333333,490.0733333333333,Belgium
12380.0,5.0,2011-06-07 09:49:00,5309.99,1.0,22,7210.65,3314.0,26.35906610361063,662.8,1442.1299999999999,Belgium
12383.0,5.0,2011-06-08 08:02:00,1617.31,1.0,21,1628.56,1518.0,0.6907943213636587,303.6,325.712,Belgium
12385.0,1.0,2010-11-25 15:14:00,1668.4,0.0,216,1668.4,594.0,0.0,594.0,1668.4,Belgium
12386.0,2.0,2011-01-06 12:37:00,660.8,0.0,174,660.8,568.0,0.0,284.0,330.4,Australia
12387.0,1.0,2010-10-20 16:27:00,143.94,0.0,252,143.94,134.0,0.0,134.0,143.94,Australia
12388.0,5.0,2011-03-09 15:47:00,1886.7,0.0,112,3901.11,2001.0,51.63684182194298,400.2,780.222,Australia
12389.0,3.0,2010-11-02 11:52:00,1433.33,0.0,239,1433.33,614.0,0.0,204.66666666666666,477.77666666666664,Australia
12391.0,5.0,2010-09-01 12:38:00,2286.93,1.0,301,2773.42,1220.0,17.54115856956394,244.0,554.684,Cyprus
12392.0,1.0,2010-04-27 14:04:00,234.75000000000003,0.0,428,234.75000000000003,73.0,0.0,73.0,234.75000000000003,Australia
12393.0,5.0,2011-04-08 09:45:00,1855.25,1.0,82,2399.4500000000003,1311.0,22.6801975452708,262.2,479.89000000000004,Australia
12394.0,1.0,2011-05-06 14:01:00,351.08,0.0,54,1080.48,808.0,67.50703391085445,808.0,1080.48,Belgium
12395.0,9.0,2011-05-12 10:15:00,3240.56,2.0,48,4551.27,3701.0,28.79877484746017,411.22222222222223,505.6966666666667,Belgium
12396.0,1.0,2010-02-03 13:22:00,931.43,0.0,511,931.43,591.0,0.0,591.0,931.43,RSA
12399.0,6.0,2011-06-09 13:09:00,1647.68,0.0,20,1842.3,2190.0,10.563968951853656,365.0,307.05,Belgium
12400.0,1.0,2010-10-21 13:45:00,205.25,0.0,251,205.25,91.0,0.0,91.0,205.25,Australia
12401.0,1.0,2011-02-09 13:50:00,69.3,0.0,140,69.3,10.0,0.0,10.0,69.3,Belgium
12402.0,6.0,2011-01-20 13:49:00,1124.15,1.0,160,1136.9,576.0,1.1214706658457207,96.0,189.48333333333335,Belgium
12403.0,1.0,2010-07-06 11:39:00,555.6600000000001,0.0,358,947.36,256.0,41.34647863536564,256.0,947.36,Denmark
12406.0,4.0,2011-06-09 10:23:00,4412.71,1.0,20,6390.36,3416.0,30.947395764870834,854.0,1597.59,Denmark
12407.0,2.0,2011-04-18 12:25:00,450.96,0.0,72,1507.12,1403.0,70.07802961940655,701.5,753.56,Belgium
12408.0,6.0,2011-06-29 15:38:00,2597.86,5.0,0,3905.77,2200.0,33.486610834739366,366.6666666666667,650.9616666666667,Belgium
12410.0,3.0,2011-02-11 15:47:00,761.46,1.0,138,773.71,335.0,1.5832805573147564,111.66666666666667,257.90333333333336,Switzerland
12411.0,1.0,2010-10-26 09:25:00,346.9,0.0,246,346.9,138.0,0.0,138.0,346.9,Australia
12412.0,4.0,2011-06-23 13:51:00,1724.65,2.0,6,2404.93,1986.0,28.286894005230913,496.5,601.2325,Denmark
12413.0,3.0,2011-04-17 15:33:00,685.3,1.0,73,871.45,313.0,21.360950140570324,104.33333333333333,290.48333333333335,Spain
12414.0,4.0,2011-05-06 14:51:00,442.41,1.0,54,532.41,489.0,16.904265509663595,122.25,133.1025,Austria
12416.0,1.0,2010-02-21 10:19:00,202.56,0.0,493,202.56,132.0,0.0,132.0,202.56,Australia
12417.0,16.0,2011-06-05 15:46:00,4367.33,6.0,24,6017.91,2841.0,27.427794699488693,177.5625,376.119375,Belgium
12418.0,3.0,2010-10-22 10:29:00,1348.37,1.0,250,2021.2,1088.0,33.28864041163666,362.6666666666667,673.7333333333333,Switzerland
12419.0,2.0,2010-11-19 10:04:00,391.01,0.0,222,391.01,227.0,0.0,113.5,195.505,Spain
12421.0,4.0,2011-06-19 13:54:00,543.36,1.0,10,874.6,644.0,37.873313514749604,161.0,218.65,Spain
12422.0,11.0,2011-06-24 13:20:00,3491.65,0.0,5,3639.35,2579.0,4.058417025018199,234.45454545454547,330.84999999999997,Australia
12423.0,8.0,2011-06-01 09:26:00,1953.77,0.0,28,2301.39,1772.0,15.10478449980229,221.5,287.67375,Denmark
12424.0,2.0,2010-10-13 10:29:00,1528.82,3.0,259,3340.03,2025.0,54.22735723930624,1012.5,1670.015,Australia
12425.0,1.0,2010-10-05 14:50:00,903.61,1.0,267,1741.41,1147.0,48.110439241763856,1147.0,1741.41,Portugal
12426.0,2.0,2011-05-29 12:26:00,1167.41,1.0,31,1201.21,576.0,2.8138293886997237,288.0,600.605,Germany
12427.0,1.0,2010-12-23 10:20:00,442.05,1.0,188,949.3,602.0,53.43410934372695,602.0,949.3,Germany
12428.0,5.0,2011-04-11 10:04:00,5085.03,2.0,79,6405.26,3509.0,20.61165354724087,701.8,1281.0520000000001,Finland
12429.0,7.0,2011-06-20 12:14:00,6023.99,1.0,9,6979.91,3317.0,13.695305526862095,473.85714285714283,997.13,Denmark
12431.0,17.0,2011-06-02 09:57:00,7128.65,5.0,27,10527.97,4695.0,32.288465867588904,276.1764705882353,619.2923529411764,Belgium
12432.0,2.0,2011-06-20 13:29:00,3316.6600000000003,0.0,9,4359.32,1800.0,23.917950506042214,900.0,2179.66,Norway
12434.0,2.0,2011-04-04 09:57:00,542.59,2.0,86,1103.43,532.0,50.82696682163799,266.0,551.715,Australia
12435.0,5.0,2011-03-17 07:40:00,10075.03,0.0,104,13925.93,4958.0,27.652731271807333,991.6,2785.186,Denmark
12437.0,29.0,2011-06-15 09:01:00,8771.17,7.0,14,11282.4,7922.0,22.257941572715023,273.17241379310343,389.048275862069,France
12439.0,2.0,2010-01-26 12:11:00,1104.48,1.0,519,1158.18,484.0,4.6365849867896225,242.0,579.09,Cyprus
12440.0,2.0,2010-09-08 15:57:00,648.15,1.0,294,739.2,328.0,12.317370129870138,164.0,369.6,Austria
12441.0,1.0,2010-12-08 10:45:00,311.1,0.0,203,311.1,240.0,0.0,240.0,311.1,France
12443.0,1.0,2009-12-07 15:42:00,365.31,0.0,569,365.31,179.0,0.0,179.0,365.31,Norway
12445.0,1.0,2010-11-04 18:11:00,293.08000000000004,1.0,236,378.98,204.0,22.666103752176888,204.0,378.98,Spain
12447.0,1.0,2011-04-10 13:25:00,431.49,0.0,80,431.49,187.0,0.0,187.0,431.49,Belgium
12449.0,2.0,2011-06-05 15:37:00,1447.53,0.0,24,4274.89,2247.0,66.13877783989764,1123.5,2137.445,Denmark
12450.0,4.0,2011-06-19 14:36:00,570.95,2.0,10,688.2,442.0,17.03719848881139,110.5,172.05,Spain
12451.0,5.0,2011-05-05 17:34:00,8920.83,1.0,54,12629.88,9358.0,29.367262396792366,1871.6,2525.9759999999997,Switzerland
12455.0,6.0,2011-06-03 11:33:00,5303.39,0.0,26,5722.95,3295.0,7.331184092120314,549.1666666666666,953.8249999999999,Cyprus
12456.0,1.0,2011-03-30 09:12:00,780.17,0.0,91,2581.04,1618.0,69.77303722530452,1618.0,2581.04,Switzerland
12457.0,4.0,2011-04-20 10:10:00,1116.8799999999999,3.0,70,2555.91,1083.0,56.30206071418791,270.75,638.9775,Switzerland
12458.0,3.0,2011-02-28 10:55:00,1077.01,0.0,121,1502.49,979.0,28.318324913976134,326.3333333333333,500.83,Switzerland
12459.0,1.0,2010-04-13 14:53:00,398.36,0.0,442,398.36,256.0,0.0,256.0,398.36,Spain
12460.0,1.0,2010-09-09 13:51:00,296.65,0.0,293,296.65,168.0,0.0,168.0,296.65,Belgium
12462.0,1.0,2011-02-18 12:21:00,573.31,1.0,131,937.59,527.0,38.85280346420078,527.0,937.59,Spain
12463.0,3.0,2011-06-17 14:28:00,872.39,1.0,12,1200.78,768.0,27.348057096220792,256.0,400.26,Belgium
12464.0,4.0,2011-05-23 11:49:00,439.84999999999997,0.0,37,957.05,95.0,54.04106368528291,23.75,239.2625,Belgium
12465.0,1.0,2011-06-23 13:37:00,410.94,0.0,6,682.1899999999999,475.0,39.76164998021079,475.0,682.1899999999999,Belgium
12467.0,1.0,2010-11-18 15:53:00,0.0,1.0,223,132.8,129.0,100.0,129.0,132.8,USA
12468.0,5.0,2011-06-05 11:36:00,3198.05,4.0,24,3238.74,2177.0,1.2563527791671947,435.4,647.7479999999999,Germany
12469.0,2.0,2010-07-05 12:40:00,3070.54,0.0,359,3070.54,2552.0,0.0,1276.0,1535.27,Thailand
12470.0,1.0,2010-01-19 11:01:00,211.95,0.0,526,211.95,95.0,0.0,95.0,211.95,Unspecified
12475.0,1.0,2010-10-26 08:49:00,396.26,0.0,246,1065.64,766.0,62.814834277992574,766.0,1065.64,Germany
12476.0,12.0,2011-05-20 09:34:00,8297.49,11.0,40,12351.41,5547.0,32.82151592409288,462.25,1029.2841666666666,Germany
12480.0,5.0,2011-03-17 13:23:00,3308.74,1.0,104,4834.85,2917.0,31.564784843376742,583.4,966.97,Germany
12481.0,12.0,2011-06-13 10:52:00,9714.47,3.0,16,11191.39,7204.0,13.196930854880403,600.3333333333334,932.6158333333333,Germany
12483.0,16.0,2011-06-09 12:20:00,3139.81,3.0,20,4092.58,2143.0,23.28042457325208,133.9375,255.78625,Sweden
12484.0,7.0,2011-06-16 11:30:00,3531.74,3.0,13,5573.15,3242.0,36.629374770103084,463.14285714285717,796.1642857142857,Spain
12485.0,1.0,2010-06-28 15:22:00,708.1,0.0,366,708.1,414.0,0.0,414.0,708.1,Sweden
12486.0,1.0,2010-10-04 12:14:00,917.28,0.0,268,917.28,520.0,0.0,520.0,917.28,Sweden
12487.0,1.0,2009-12-09 11:36:00,259.79999999999995,1.0,567,285.29999999999995,174.0,8.93796004206099,174.0,285.29999999999995,Sweden
12489.0,1.0,2011-01-07 13:13:00,298.93,0.0,173,298.93,103.0,0.0,103.0,298.93,France
12490.0,13.0,2011-06-20 14:58:00,5399.49,1.0,9,8764.64,5849.0,38.39461746289636,449.9230769230769,674.2030769230769,France
12492.0,1.0,2010-11-01 14:58:00,380.0,0.0,240,607.21,438.0,37.418685463019386,438.0,607.21,Germany
12493.0,2.0,2011-06-27 10:17:00,362.79,1.0,2,379.74,204.0,4.463580344446197,102.0,189.87,France
12494.0,6.0,2011-05-27 13:49:00,1090.76,6.0,33,1602.87,973.0,31.949565466943664,162.16666666666666,267.145,France
12495.0,1.0,2010-03-15 10:20:00,243.4,1.0,471,277.4,128.0,12.256669069935104,128.0,277.4,Sweden
12496.0,2.0,2010-03-29 14:06:00,54.09,0.0,457,54.09,33.0,0.0,16.5,27.045,Spain
12499.0,1.0,2010-05-28 15:12:00,357.72,0.0,397,357.72,300.0,0.0,300.0,357.72,Germany
12500.0,12.0,2011-06-24 10:16:00,2755.88,4.0,5,5559.21,3355.0,50.42676927117342,279.5833333333333,463.2675,Germany
12501.0,1.0,2011-01-28 13:54:00,1945.68,1.0,152,2025.39,1775.0,3.9355383407640026,1775.0,2025.39,Germany
12502.0,3.0,2011-05-06 08:19:00,1478.65,0.0,54,2995.87,794.0,50.643719520539946,264.6666666666667,998.6233333333333,Spain
12503.0,1.0,2010-05-04 13:59:00,896.0,0.0,421,896.0,560.0,0.0,560.0,896.0,Spain
12504.0,2.0,2010-10-18 15:09:00,261.0,0.0,254,689.05,453.0,62.121761846019886,226.5,344.525,Germany
12505.0,1.0,2010-11-11 17:54:00,744.5,1.0,229,787.2,318.0,5.424288617886185,318.0,787.2,Italy
12506.0,1.0,2011-04-21 08:54:00,73.5,0.0,69,73.5,23.0,0.0,23.0,73.5,France
12507.0,2.0,2011-02-14 09:24:00,817.41,0.0,135,1508.06,1244.0,45.797249446308506,622.0,754.03,Spain
12509.0,1.0,2011-02-28 14:45:00,158.5,0.0,121,158.5,54.0,0.0,54.0,158.5,France
12510.0,6.0,2011-01-18 14:04:00,2771.81,2.0,162,3039.03,2021.0,8.792937220099843,336.8333333333333,506.50500000000005,Spain
12511.0,1.0,2010-10-21 10:58:00,3065.77,1.0,251,3084.02,1753.0,0.5917601053170861,1753.0,3084.02,Greece
12514.0,2.0,2011-03-17 16:38:00,1597.76,0.0,104,1597.76,840.0,0.0,420.0,798.88,Italy
12515.0,1.0,2010-12-21 15:43:00,278.7,0.0,190,278.7,128.0,0.0,128.0,278.7,Italy
12516.0,3.0,2011-06-12 11:37:00,1631.76,0.0,17,2288.62,1932.0,28.701138677456278,644.0,762.8733333333333,Germany
12517.0,1.0,2011-06-02 15:13:00,766.95,0.0,27,2322.84,1361.0,66.98222865113395,1361.0,2322.84,Germany
12519.0,1.0,2010-09-01 14:40:00,318.35,1.0,301,636.54,390.0,49.987432054544875,390.0,636.54,Germany
12520.0,3.0,2011-05-19 09:37:00,1465.81,1.0,41,2346.26,1423.0,37.525679165991846,474.3333333333333,782.0866666666667,Germany
12523.0,16.0,2011-04-01 09:19:00,2723.4700000000003,5.0,89,4030.15,2256.0,32.42261454288302,141.0,251.884375,France
12524.0,14.0,2011-05-19 12:24:00,8287.02,1.0,41,9794.11,7104.0,15.387717720139962,507.42857142857144,699.5792857142858,Germany
12525.0,3.0,2010-08-05 18:09:00,745.1800000000001,5.0,327,883.73,504.0,15.677865411381298,168.0,294.57666666666665,France
12527.0,4.0,2011-02-18 09:41:00,653.72,0.0,131,717.51,525.0,8.890468425527164,131.25,179.3775,Germany
12528.0,2.0,2011-03-25 13:37:00,675.46,1.0,96,1645.48,740.0,58.950579770036704,370.0,822.74,Germany
12529.0,1.0,2010-07-05 09:35:00,311.78000000000003,1.0,359,316.48,192.0,1.4850859453993897,192.0,316.48,France
12530.0,7.0,2011-04-20 09:31:00,2583.23,1.0,70,3381.26,2692.0,23.601556816098146,384.57142857142856,483.0371428571429,Germany
12531.0,1.0,2010-01-28 10:43:00,1611.83,1.0,517,1771.2,1110.0,8.997854561878958,1110.0,1771.2,Germany
12533.0,2.0,2010-03-31 10:24:00,1005.99,4.0,455,1223.89,696.0,17.803887604278167,348.0,611.945,Germany
12535.0,1.0,2011-06-06 12:47:00,371.45,0.0,23,716.35,219.0,48.146855587352555,219.0,716.35,France
12537.0,1.0,2010-10-27 08:36:00,612.94,0.0,245,612.94,446.0,0.0,446.0,612.94,Sweden
12538.0,1.0,2010-11-26 13:02:00,276.5,0.0,215,640.45,336.0,56.827230853306276,336.0,640.45,Spain
12539.0,6.0,2011-03-22 16:00:00,10136.09,0.0,99,11186.75,4534.0,9.392003933224572,755.6666666666666,1864.4583333333333,Spain
12540.0,22.0,2011-06-06 16:23:00,13071.07,1.0,23,19250.49,10911.0,32.10006602429342,495.95454545454544,875.0222727272728,Spain
12541.0,2.0,2011-06-19 15:59:00,480.14,0.0,10,841.18,675.0,42.92065907415773,337.5,420.59,Spain
12542.0,2.0,2010-08-12 19:12:00,423.38,2.0,320,481.88,522.0,12.139951855233669,261.0,240.94,Spain
12543.0,1.0,2010-09-17 15:51:00,840.25,0.0,285,840.25,683.0,0.0,683.0,840.25,Spain
12545.0,1.0,2011-03-25 12:04:00,544.15,0.0,96,832.39,517.0,34.627998894748856,517.0,832.39,Spain
12547.0,3.0,2011-05-26 12:38:00,299.58,0.0,34,299.58,306.0,0.0,102.0,99.86,Spain
12548.0,1.0,2011-06-26 15:35:00,67.19999999999999,0.0,3,67.19999999999999,48.0,0.0,48.0,67.19999999999999,Spain
12549.0,5.0,2010-05-13 12:05:00,1570.68,0.0,412,1570.68,1365.0,0.0,273.0,314.136,USA
12551.0,1.0,2010-12-17 11:23:00,168.0,0.0,194,168.0,100.0,0.0,100.0,168.0,Spain
12553.0,7.0,2011-05-19 12:29:00,2270.89,4.0,41,4104.75,2297.0,44.6765332846093,328.14285714285717,586.3928571428571,France
12554.0,1.0,2010-09-17 12:29:00,384.5,0.0,285,384.5,237.0,0.0,237.0,384.5,Spain
12557.0,6.0,2011-03-28 16:41:00,11579.800000000001,0.0,93,18716.14,6782.0,38.12933649780349,1130.3333333333333,3119.3566666666666,Spain
12559.0,2.0,2011-02-02 09:49:00,500.21000000000004,1.0,147,525.71,281.0,4.850583021057236,140.5,262.855,Germany
12561.0,1.0,2011-02-10 11:39:00,238.85,0.0,139,238.85,177.0,0.0,177.0,238.85,Germany
12562.0,4.0,2011-06-16 15:22:00,1888.41,0.0,13,4426.92,2297.0,57.3425767802445,574.25,1106.73,France
12563.0,1.0,2010-10-27 09:52:00,221.24,0.0,245,221.24,112.0,0.0,112.0,221.24,Italy
12564.0,1.0,2011-03-23 14:55:00,402.9,0.0,98,402.9,130.0,0.0,130.0,402.9,France
12565.0,1.0,2011-03-03 11:43:00,131.17,1.0,118,145.92,80.0,10.108278508771932,80.0,145.92,Saudi Arabia
12567.0,12.0,2011-06-13 09:55:00,9091.64,2.0,16,12467.86,6017.0,27.079386518616676,501.4166666666667,1038.9883333333335,France
12568.0,1.0,2010-03-05 09:15:00,52.0,0.0,481,52.0,47.0,0.0,47.0,52.0,Germany
12569.0,6.0,2011-06-09 09:36:00,940.76,1.0,20,3152.69,1747.0,70.16008551427511,291.1666666666667,525.4483333333334,Germany
12573.0,5.0,2011-04-26 15:52:00,717.41,0.0,64,717.41,479.0,0.0,95.8,143.482,France
12574.0,1.0,2011-01-28 09:20:00,182.45000000000002,0.0,152,182.45,59.0,-1.55778073063327e-14,59.0,182.45,France
12575.0,2.0,2010-09-08 13:09:00,568.8199999999999,0.0,294,568.8199999999999,312.0,0.0,156.0,284.40999999999997,France
12576.0,5.0,2011-05-05 15:08:00,1118.54,2.0,55,2062.72,1492.0,45.77354173130623,298.4,412.544,Poland
12577.0,6.0,2010-12-15 16:21:00,1191.84,0.0,196,1649.8,1196.0,27.758516183779857,199.33333333333334,274.96666666666664,France
12578.0,3.0,2011-01-27 10:01:00,2966.6,3.0,153,4026.45,2358.0,26.322194488941868,786.0,1342.1499999999999,Italy
12580.0,2.0,2011-04-07 10:24:00,962.9,0.0,83,962.9,564.0,0.0,282.0,481.45,Germany
12582.0,4.0,2011-04-15 08:45:00,1820.4,0.0,75,1820.4,981.0,0.0,245.25,455.1,Finland
12583.0,19.0,2011-06-21 14:30:00,9971.43,1.0,8,13295.44,8920.0,25.001128206362484,469.4736842105263,699.76,France
12584.0,2.0,2011-06-29 12:53:00,489.04,2.0,0,2254.15,413.0,78.30490428764722,206.5,1127.075,Italy
12585.0,2.0,2011-04-19 13:39:00,1766.81,2.0,71,1824.1,1267.0,3.1407269338303805,633.5,912.05,Germany
12586.0,3.0,2010-12-06 09:31:00,1831.73,1.0,205,2062.67,687.0,11.196168073419404,229.0,687.5566666666667,Italy
12588.0,2.0,2010-11-05 12:38:00,524.08,1.0,236,718.78,432.0,27.087565040763508,216.0,359.39,Finland
12589.0,4.0,2010-10-21 18:41:00,2177.4900000000002,2.0,250,3294.91,1741.0,33.91352115839278,435.25,823.7275,France
12591.0,3.0,2011-01-26 14:35:00,1128.15,0.0,154,1128.15,669.0,0.0,223.0,376.05,Italy
12592.0,3.0,2011-05-10 13:44:00,1535.84,0.0,50,1723.64,1866.0,10.895546633867871,622.0,574.5466666666667,Germany
12593.0,1.0,2011-05-05 09:29:00,200.0,0.0,55,382.1,204.0,47.65768123527872,204.0,382.1,France
12594.0,11.0,2011-06-09 10:05:00,3332.2400000000002,1.0,20,4890.110000000001,2761.0,31.857565576234485,251.0,444.5554545454546,Italy
12595.0,1.0,2010-07-23 09:10:00,281.02,0.0,341,281.02,270.0,0.0,270.0,281.02,Germany
12596.0,1.0,2011-04-11 13:22:00,213.95,0.0,79,450.27,468.0,52.48406511648567,468.0,450.27,Spain
12597.0,2.0,2011-06-09 16:04:00,1120.81,0.0,20,3195.22,2214.0,64.92229017094284,1107.0,1597.61,Spain
12598.0,5.0,2011-05-03 08:40:00,2407.33,4.0,57,4192.09,2887.0,42.57446762831905,577.4,838.418,France
12599.0,10.0,2011-06-28 13:11:00,1646.28,0.0,1,2026.72,2174.0,18.77121654693298,217.4,202.672,France
12600.0,16.0,2011-05-19 15:36:00,3263.02,2.0,41,4444.35,1379.0,26.58048983540901,86.1875,277.771875,Germany
12601.0,6.0,2011-06-03 10:17:00,565.76,1.0,26,573.26,284.0,1.3083068764609427,47.333333333333336,95.54333333333334,Germany
12604.0,1.0,2011-03-23 12:06:00,160.5,0.0,98,236.18,200.0,32.043356761791856,200.0,236.18,France
12605.0,3.0,2010-12-09 15:41:00,1109.95,1.0,202,1124.95,921.0,1.3333925952264545,307.0,374.98333333333335,Germany
12608.0,1.0,2010-10-31 10:49:00,415.79,0.0,241,415.79,323.0,0.0,323.0,415.79,United Kingdom
12609.0,8.0,2011-06-06 15:31:00,2731.7400000000002,0.0,23,3021.86,1530.0,9.60070949679998,191.25,377.7325,Germany
12613.0,8.0,2011-05-26 09:18:00,4421.06,2.0,34,6295.07,4133.0,29.7694862805338,516.625,786.88375,Germany
12614.0,1.0,2011-03-07 10:22:00,315.6,0.0,114,315.6,76.0,0.0,76.0,315.6,Germany
12615.0,5.0,2011-06-24 13:35:00,3674.43,3.0,5,5362.98,3296.0,31.48529362406721,659.2,1072.596,France
12616.0,2.0,2011-04-01 10:22:00,545.5,3.0,89,1023.1,492.0,46.68165379728277,246.0,511.55,France
12619.0,3.0,2011-04-19 14:02:00,735.8,0.0,71,3085.7,3500.0,76.15451923388534,1166.6666666666667,1028.5666666666666,Germany
12620.0,1.0,2011-05-19 12:10:00,561.66,0.0,41,1303.41,1179.0,56.90841715193224,1179.0,1303.41,France
12621.0,27.0,2011-06-20 11:33:00,17238.66,8.0,9,22525.81,13808.0,23.47152000305428,511.4074074074074,834.2892592592593,Germany
12622.0,1.0,2011-04-21 16:39:00,162.1,0.0,69,162.1,68.0,0.0,68.0,162.1,Germany
12623.0,7.0,2011-03-08 13:50:00,3315.84,0.0,113,3315.84,1947.0,0.0,278.14285714285717,473.6914285714286,Germany
12624.0,1.0,2011-06-15 12:34:00,263.94,0.0,14,569.13,351.0,53.623952348321126,351.0,569.13,France
12625.0,4.0,2011-05-12 09:54:00,4627.38,1.0,48,4678.88,3282.0,1.1006907636015457,820.5,1169.72,Germany
12626.0,2.0,2011-02-01 09:38:00,986.55,2.0,148,5954.48,3416.0,83.43180260912791,1708.0,2977.24,Germany
12629.0,2.0,2010-11-19 09:18:00,1198.22,0.0,222,1198.22,713.0,0.0,356.5,599.11,Sweden
12631.0,5.0,2010-10-04 14:07:00,2811.77,1.0,268,3321.57,1603.0,15.348163669589987,320.6,664.3140000000001,Finland
12632.0,2.0,2010-07-07 09:39:00,684.88,2.0,357,714.88,689.0,4.196508504923903,344.5,357.44,Germany
12633.0,5.0,2011-06-06 11:17:00,4674.78,3.0,23,5156.16,3209.0,9.336017501396391,641.8,1031.232,Germany
12634.0,1.0,2010-06-09 15:41:00,360.0,0.0,385,360.0,336.0,0.0,336.0,360.0,USA
12635.0,2.0,2010-11-12 15:46:00,1115.23,0.0,229,2624.41,1932.0,57.50549647349309,966.0,1312.205,Germany
12637.0,8.0,2011-04-14 14:15:00,4533.51,1.0,76,8142.309999999999,4273.0,44.32157459001191,534.125,1017.7887499999998,France
12638.0,1.0,2010-03-10 10:30:00,169.8,0.0,476,681.49,657.0,75.08400710208514,657.0,681.49,Sweden
12639.0,3.0,2011-04-15 12:48:00,1072.37,0.0,75,1072.37,625.0,0.0,208.33333333333334,357.45666666666665,Sweden
12643.0,10.0,2011-06-20 14:17:00,6312.68,2.0,9,7849.42,4762.0,19.57775224156689,476.2,784.942,France
12644.0,3.0,2010-10-05 10:23:00,1319.63,2.0,267,1900.49,1031.0,30.56369673084309,343.6666666666667,633.4966666666667,Germany
12645.0,6.0,2011-05-04 12:11:00,2308.62,1.0,56,3215.3,2107.0,28.19892389512643,351.1666666666667,535.8833333333333,Germany
12647.0,30.0,2011-05-24 10:19:00,13522.03,7.0,36,14916.35,6726.0,9.347595088610818,224.2,497.2116666666667,Germany
