numero_client,nombre_commandes,date_derniere_commande,montant_effectif,transactions_annulation,nombre_jours_depuis_derniere_commande,montant_global,nombre_articles_y,pourcentage_annulation_montant,nombre_articles_moyen_par_commande,panier_moyen,pays
12377.0,4.0,2011-01-28 15:45:00,3266.32,0.0,214,3266.32,2101.0,0.0,525.25,816.58,Switzerland
12378.0,2.0,2011-08-02 10:34:00,5416.32,0.0,28,5416.32,3316.0,0.0,1658.0,2708.16,Switzerland
12379.0,3.0,2011-07-07 10:26:00,1105.87,1.0,54,1470.22,805.0,24.782005414155712,268.3333333333333,490.0733333333333,Belgium
12380.0,5.0,2011-06-07 09:49:00,5309.99,1.0,84,7210.65,3314.0,26.35906610361063,662.8,1442.1299999999999,Belgium
12381.0,1.0,2011-08-12 09:57:00,1028.74,0.0,18,1474.81,797.0,30.245929984201354,797.0,1474.81,Norway
12383.0,5.0,2011-06-08 08:02:00,1617.31,1.0,83,1628.56,1518.0,0.6907943213636587,303.6,325.712,Belgium
12384.0,1.0,2011-08-10 11:23:00,212.69,0.0,20,425.27,122.0,49.98706703976297,122.0,425.27,Switzerland
12385.0,1.0,2010-11-25 15:14:00,1668.4,0.0,278,1668.4,594.0,0.0,594.0,1668.4,Belgium
12386.0,2.0,2011-01-06 12:37:00,660.8,0.0,236,660.8,568.0,0.0,284.0,330.4,Australia
12387.0,1.0,2010-10-20 16:27:00,143.94,0.0,314,143.94,134.0,0.0,134.0,143.94,Australia
12388.0,6.0,2011-07-14 13:28:00,2788.79,0.0,47,3901.11,2001.0,28.51291042805766,333.5,650.1850000000001,Australia
12389.0,3.0,2010-11-02 11:52:00,1433.33,0.0,301,1433.33,614.0,0.0,204.66666666666666,477.77666666666664,Australia
12391.0,5.0,2010-09-01 12:38:00,2286.93,1.0,363,2773.42,1220.0,17.54115856956394,244.0,554.684,Cyprus
12392.0,1.0,2010-04-27 14:04:00,234.75000000000003,0.0,490,234.75000000000003,73.0,0.0,73.0,234.75000000000003,Australia
12393.0,5.0,2011-04-08 09:45:00,1855.25,1.0,144,2399.4500000000003,1311.0,22.6801975452708,262.2,479.89000000000004,Australia
12394.0,1.0,2011-05-06 14:01:00,351.08,0.0,116,1080.48,808.0,67.50703391085445,808.0,1080.48,Belgium
12395.0,11.0,2011-08-19 15:18:00,3525.41,2.0,11,4551.27,3701.0,22.540082218809264,336.45454545454544,413.75181818181824,Belgium
12396.0,1.0,2010-02-03 13:22:00,931.43,0.0,573,931.43,591.0,0.0,591.0,931.43,RSA
12397.0,1.0,2011-07-27 14:21:00,1109.81,0.0,34,2214.9,1250.0,49.8934489141722,1250.0,2214.9,Belgium
12399.0,7.0,2011-08-12 13:15:00,1842.3,0.0,18,1842.3,2190.0,0.0,312.85714285714283,263.18571428571425,Belgium
12400.0,1.0,2010-10-21 13:45:00,205.25,0.0,313,205.25,91.0,0.0,91.0,205.25,Australia
12401.0,1.0,2011-02-09 13:50:00,69.3,0.0,202,69.3,10.0,0.0,10.0,69.3,Belgium
12402.0,6.0,2011-01-20 13:49:00,1124.15,1.0,222,1136.9,576.0,1.1214706658457207,96.0,189.48333333333335,Belgium
12403.0,1.0,2010-07-06 11:39:00,555.6600000000001,0.0,420,947.36,256.0,41.34647863536564,256.0,947.36,Denmark
12405.0,1.0,2011-07-14 08:52:00,1390.39,0.0,47,1390.39,849.0,0.0,849.0,1390.39,Finland
12406.0,4.0,2011-08-09 09:41:00,4278.16,2.0,21,6390.36,3416.0,33.052910947114086,854.0,1597.59,Denmark
12407.0,4.0,2011-07-28 16:28:00,1242.3600000000001,0.0,33,1507.12,1403.0,17.56728064122298,350.75,376.78,Belgium
12408.0,6.0,2011-06-29 15:38:00,2597.86,5.0,62,3905.77,2200.0,33.486610834739366,366.6666666666667,650.9616666666667,Belgium
12410.0,3.0,2011-02-11 15:47:00,761.46,1.0,200,773.71,335.0,1.5832805573147564,111.66666666666667,257.90333333333336,Switzerland
12411.0,1.0,2010-10-26 09:25:00,346.9,0.0,308,346.9,138.0,0.0,138.0,346.9,Australia
12412.0,5.0,2011-07-25 11:17:00,2082.89,2.0,36,2404.93,1986.0,13.390826344217919,397.2,480.986,Denmark
12413.0,3.0,2011-04-17 15:33:00,685.3,1.0,135,871.45,313.0,21.360950140570324,104.33333333333333,290.48333333333335,Spain
12414.0,4.0,2011-05-06 14:51:00,442.41,1.0,116,532.41,489.0,16.904265509663595,122.25,133.1025,Austria
12416.0,1.0,2010-02-21 10:19:00,202.56,0.0,555,202.56,132.0,0.0,132.0,202.56,Australia
12417.0,18.0,2011-08-25 10:26:00,5186.58,6.0,5,6017.91,2841.0,13.814264420704198,157.83333333333334,334.3283333333333,Belgium
12418.0,4.0,2011-08-19 11:08:00,2016.95,1.0,11,2021.2,1088.0,0.2102711260637245,272.0,505.3,Switzerland
12419.0,2.0,2010-11-19 10:04:00,391.01,0.0,284,391.01,227.0,0.0,113.5,195.505,Spain
12421.0,5.0,2011-08-17 10:56:00,719.12,1.0,13,874.6,644.0,17.7772696089641,128.8,174.92000000000002,Spain
12422.0,11.0,2011-06-24 13:20:00,3491.65,0.0,67,3639.35,2579.0,4.058417025018199,234.45454545454547,330.84999999999997,Australia
12423.0,8.0,2011-06-01 09:26:00,1953.77,0.0,90,2301.39,1772.0,15.10478449980229,221.5,287.67375,Denmark
12424.0,4.0,2011-06-30 12:06:00,3289.78,3.0,61,3340.03,2025.0,1.5044775046930716,506.25,835.0075,Australia
12425.0,1.0,2010-10-05 14:50:00,903.61,1.0,329,1741.41,1147.0,48.110439241763856,1147.0,1741.41,Portugal
12426.0,2.0,2011-05-29 12:26:00,1167.41,1.0,93,1201.21,576.0,2.8138293886997237,288.0,600.605,Germany
12427.0,1.0,2010-12-23 10:20:00,442.05,1.0,250,949.3,602.0,53.43410934372695,602.0,949.3,Germany
12428.0,7.0,2011-08-23 10:42:00,6037.66,3.0,7,6405.26,3509.0,5.739033232062404,501.2857142857143,915.0371428571428,Finland
12429.0,7.0,2011-06-20 12:14:00,6023.99,1.0,71,6979.91,3317.0,13.695305526862095,473.85714285714283,997.13,Denmark
12431.0,21.0,2011-08-12 14:19:00,8806.53,6.0,18,10527.97,4695.0,16.351110422997014,223.57142857142858,501.33190476190475,Belgium
12432.0,2.0,2011-06-20 13:29:00,3316.6600000000003,0.0,71,4359.32,1800.0,23.917950506042214,900.0,2179.66,Norway
12434.0,2.0,2011-04-04 09:57:00,542.59,2.0,148,1103.43,532.0,50.82696682163799,266.0,551.715,Australia
12435.0,5.0,2011-03-17 07:40:00,10075.03,0.0,166,13925.93,4958.0,27.652731271807333,991.6,2785.186,Denmark
12437.0,29.0,2011-06-15 09:01:00,8771.17,7.0,76,11282.4,7922.0,22.257941572715023,273.17241379310343,389.048275862069,France
12438.0,1.0,2011-07-22 13:29:00,770.0699999999999,0.0,39,2466.85,1169.0,68.78326610860003,1169.0,2466.85,Norway
12439.0,2.0,2010-01-26 12:11:00,1104.48,1.0,581,1158.18,484.0,4.6365849867896225,242.0,579.09,Cyprus
12440.0,2.0,2010-09-08 15:57:00,648.15,1.0,356,739.2,328.0,12.317370129870138,164.0,369.6,Austria
12441.0,1.0,2010-12-08 10:45:00,311.1,0.0,265,311.1,240.0,0.0,240.0,311.1,France
12443.0,1.0,2009-12-07 15:42:00,365.31,0.0,631,365.31,179.0,0.0,179.0,365.31,Norway
12444.0,2.0,2011-08-10 08:41:00,2347.27,0.0,20,4085.46,1130.0,42.5457598409971,565.0,2042.73,Norway
12445.0,1.0,2010-11-04 18:11:00,293.08000000000004,1.0,298,378.98,204.0,22.666103752176888,204.0,378.98,Spain
12447.0,1.0,2011-04-10 13:25:00,431.49,0.0,142,431.49,187.0,0.0,187.0,431.49,Belgium
12449.0,3.0,2011-08-02 09:14:00,2135.48,0.0,28,4274.89,2247.0,50.045966095034025,749.0,1424.9633333333334,Denmark
12450.0,5.0,2011-07-06 14:41:00,666.95,2.0,55,688.2,442.0,3.0877651845393776,88.4,137.64000000000001,Spain
12451.0,5.0,2011-07-15 15:22:00,8818.83,2.0,46,12629.88,9358.0,30.174871020152207,1871.6,2525.9759999999997,Switzerland
12453.0,1.0,2011-07-28 14:08:00,707.09,0.0,33,707.09,473.0,0.0,473.0,707.09,Austria
12455.0,8.0,2011-08-04 11:07:00,5460.45,0.0,26,5722.95,3295.0,4.586795271669331,411.875,715.36875,Cyprus
12456.0,2.0,2011-08-23 11:02:00,1798.25,1.0,7,2581.04,1618.0,30.328472243746706,809.0,1290.52,Switzerland
12457.0,4.0,2011-08-02 16:23:00,1107.1299999999999,4.0,28,2555.91,1083.0,56.68352954525003,270.75,638.9775,Switzerland
12458.0,3.0,2011-02-28 10:55:00,1077.01,0.0,183,1502.49,979.0,28.318324913976134,326.3333333333333,500.83,Switzerland
12459.0,1.0,2010-04-13 14:53:00,398.36,0.0,504,398.36,256.0,0.0,256.0,398.36,Spain
12460.0,1.0,2010-09-09 13:51:00,296.65,0.0,355,296.65,168.0,0.0,168.0,296.65,Belgium
12461.0,1.0,2011-07-08 10:23:00,626.88,0.0,53,626.88,282.0,0.0,282.0,626.88,Switzerland
12462.0,1.0,2011-02-18 12:21:00,573.31,1.0,193,937.59,527.0,38.85280346420078,527.0,937.59,Spain
12463.0,3.0,2011-06-17 14:28:00,872.39,1.0,74,1200.78,768.0,27.348057096220792,256.0,400.26,Belgium
12464.0,6.0,2011-08-25 13:33:00,615.55,0.0,5,957.05,95.0,35.68256621911081,15.833333333333334,159.50833333333333,Belgium
12465.0,1.0,2011-06-23 13:37:00,410.94,0.0,68,682.1899999999999,475.0,39.76164998021079,475.0,682.1899999999999,Belgium
12467.0,1.0,2010-11-18 15:53:00,0.0,1.0,285,132.8,129.0,100.0,129.0,132.8,USA
12468.0,5.0,2011-07-19 13:42:00,3192.55,5.0,42,3238.74,2177.0,1.4261719063586333,435.4,647.7479999999999,Germany
12469.0,2.0,2010-07-05 12:40:00,3070.54,0.0,421,3070.54,2552.0,0.0,1276.0,1535.27,Thailand
12470.0,1.0,2010-01-19 11:01:00,211.95,0.0,588,211.95,95.0,0.0,95.0,211.95,Unspecified
12473.0,2.0,2011-08-17 12:04:00,983.79,1.0,13,2596.23,2419.0,62.106978195306276,1209.5,1298.115,Germany
12475.0,1.0,2010-10-26 08:49:00,396.26,0.0,308,1065.64,766.0,62.814834277992574,766.0,1065.64,Germany
12476.0,13.0,2011-08-04 10:36:00,8880.01,12.0,26,12351.41,5547.0,28.10529324182421,426.6923076923077,950.1084615384615,Germany
12480.0,6.0,2011-07-19 14:04:00,3812.42,1.0,42,4834.85,2917.0,21.147088327455872,486.1666666666667,805.8083333333334,Germany
12481.0,12.0,2011-06-13 10:52:00,9714.47,3.0,78,11191.39,7204.0,13.196930854880403,600.3333333333334,932.6158333333333,Germany
12483.0,16.0,2011-06-09 12:20:00,3139.81,3.0,82,4092.58,2143.0,23.28042457325208,133.9375,255.78625,Sweden
12484.0,8.0,2011-08-28 13:32:00,4778.23,3.0,2,5573.15,3242.0,14.263387850676908,405.25,696.64375,Spain
12485.0,1.0,2010-06-28 15:22:00,708.1,0.0,428,708.1,414.0,0.0,414.0,708.1,Sweden
12486.0,1.0,2010-10-04 12:14:00,917.28,0.0,330,917.28,520.0,0.0,520.0,917.28,Sweden
12487.0,1.0,2009-12-09 11:36:00,259.79999999999995,1.0,629,285.29999999999995,174.0,8.93796004206099,174.0,285.29999999999995,Sweden
12489.0,1.0,2011-01-07 13:13:00,298.93,0.0,235,298.93,103.0,0.0,103.0,298.93,France
12490.0,14.0,2011-07-24 11:25:00,5776.42,1.0,37,8764.64,5849.0,34.09404151225834,417.7857142857143,626.0457142857142,France
12492.0,2.0,2011-08-26 14:51:00,488.39,0.0,4,607.21,438.0,19.56818892969484,219.0,303.605,Germany
12493.0,2.0,2011-06-27 10:17:00,362.79,1.0,64,379.74,204.0,4.463580344446197,102.0,189.87,France
12494.0,7.0,2011-07-05 15:50:00,1208.08,7.0,56,1602.87,973.0,24.630194588456956,139.0,228.98142857142855,France
12495.0,1.0,2010-03-15 10:20:00,243.4,1.0,533,277.4,128.0,12.256669069935104,128.0,277.4,Sweden
12496.0,2.0,2010-03-29 14:06:00,54.09,0.0,519,54.09,33.0,0.0,16.5,27.045,Spain
12499.0,1.0,2010-05-28 15:12:00,357.72,0.0,459,357.72,300.0,0.0,300.0,357.72,Germany
12500.0,13.0,2011-08-25 12:50:00,3115.88,4.0,5,5559.21,3355.0,43.951029013115175,258.0769230769231,427.63153846153847,Germany
12501.0,1.0,2011-01-28 13:54:00,1945.68,1.0,214,2025.39,1775.0,3.9355383407640026,1775.0,2025.39,Germany
12502.0,4.0,2011-08-04 09:55:00,2099.52,0.0,26,2995.87,794.0,29.91952254270045,198.5,748.9675,Spain
12503.0,1.0,2010-05-04 13:59:00,896.0,0.0,483,896.0,560.0,0.0,560.0,896.0,Spain
12504.0,2.0,2010-10-18 15:09:00,261.0,0.0,316,689.05,453.0,62.121761846019886,226.5,344.525,Germany
12505.0,1.0,2010-11-11 17:54:00,744.5,1.0,291,787.2,318.0,5.424288617886185,318.0,787.2,Italy
12506.0,1.0,2011-04-21 08:54:00,73.5,0.0,131,73.5,23.0,0.0,23.0,73.5,France
12507.0,4.0,2011-07-28 17:09:00,1461.31,1.0,33,1508.06,1244.0,3.1000092834502606,311.0,377.015,Spain
12509.0,1.0,2011-02-28 14:45:00,158.5,0.0,183,158.5,54.0,0.0,54.0,158.5,France
12510.0,7.0,2011-07-20 10:15:00,2989.33,2.0,41,3039.03,2021.0,1.6353902396488442,288.7142857142857,434.1471428571429,Spain
12513.0,1.0,2011-08-19 10:51:00,558.29,0.0,11,558.29,459.0,0.0,459.0,558.29,France
12514.0,2.0,2011-03-17 16:38:00,1597.76,0.0,166,1597.76,840.0,0.0,420.0,798.88,Italy
12515.0,1.0,2010-12-21 15:43:00,278.7,0.0,252,278.7,128.0,0.0,128.0,278.7,Italy
12516.0,3.0,2011-06-12 11:37:00,1631.76,0.0,79,2288.62,1932.0,28.701138677456278,644.0,762.8733333333333,Germany
12517.0,2.0,2011-08-05 15:02:00,1448.7,0.0,25,2322.84,1361.0,37.63238105078266,680.5,1161.42,Germany
12518.0,1.0,2011-08-21 13:18:00,288.83,0.0,9,1840.89,1306.0,84.31030642786914,1306.0,1840.89,Germany
12519.0,1.0,2010-09-01 14:40:00,318.35,1.0,363,636.54,390.0,49.987432054544875,390.0,636.54,Germany
12520.0,4.0,2011-07-20 14:38:00,1778.1,1.0,41,2346.26,1423.0,24.215560082855276,355.75,586.565,Germany
12521.0,1.0,2011-07-20 10:51:00,545.68,0.0,41,545.68,306.0,0.0,306.0,545.68,Germany
12523.0,19.0,2011-08-24 10:13:00,3169.03,5.0,6,4030.15,2256.0,21.366946639703233,118.73684210526316,212.11315789473684,France
12524.0,15.0,2011-06-30 15:30:00,8558.119999999999,1.0,61,9794.11,7104.0,12.61972757095848,473.6,652.9406666666667,Germany
12525.0,3.0,2010-08-05 18:09:00,745.1800000000001,5.0,389,883.73,504.0,15.677865411381298,168.0,294.57666666666665,France
12527.0,4.0,2011-02-18 09:41:00,653.72,0.0,193,717.51,525.0,8.890468425527164,131.25,179.3775,Germany
12528.0,4.0,2011-08-19 10:37:00,1078.17,2.0,11,1645.48,740.0,34.47686997107227,185.0,411.37,Germany
12529.0,1.0,2010-07-05 09:35:00,311.78000000000003,1.0,421,316.48,192.0,1.4850859453993897,192.0,316.48,France
12530.0,8.0,2011-08-23 10:38:00,2925.23,2.0,7,3381.26,2692.0,13.48698414200624,336.5,422.6575,Germany
12531.0,1.0,2010-01-28 10:43:00,1611.83,1.0,579,1771.2,1110.0,8.997854561878958,1110.0,1771.2,Germany
12533.0,2.0,2010-03-31 10:24:00,1005.99,4.0,517,1223.89,696.0,17.803887604278167,348.0,611.945,Germany
12534.0,1.0,2011-08-01 10:26:00,981.18,0.0,29,981.18,645.0,0.0,645.0,981.18,Germany
12535.0,1.0,2011-06-06 12:47:00,371.45,0.0,85,716.35,219.0,48.146855587352555,219.0,716.35,France
12537.0,1.0,2010-10-27 08:36:00,612.94,0.0,307,612.94,446.0,0.0,446.0,612.94,Sweden
12538.0,1.0,2010-11-26 13:02:00,276.5,0.0,277,640.45,336.0,56.827230853306276,336.0,640.45,Spain
12539.0,6.0,2011-03-22 16:00:00,10136.09,0.0,161,11186.75,4534.0,9.392003933224572,755.6666666666666,1864.4583333333333,Spain
12540.0,25.0,2011-08-24 08:09:00,15075.42,1.0,6,19250.49,10911.0,21.688123263355898,436.44,770.0196000000001,Spain
12541.0,2.0,2011-06-19 15:59:00,480.14,0.0,72,841.18,675.0,42.92065907415773,337.5,420.59,Spain
12542.0,2.0,2010-08-12 19:12:00,423.38,2.0,382,481.88,522.0,12.139951855233669,261.0,240.94,Spain
12543.0,1.0,2010-09-17 15:51:00,840.25,0.0,347,840.25,683.0,0.0,683.0,840.25,Spain
12545.0,1.0,2011-03-25 12:04:00,544.15,0.0,158,832.39,517.0,34.627998894748856,517.0,832.39,Spain
12547.0,3.0,2011-05-26 12:38:00,299.58,0.0,96,299.58,306.0,0.0,102.0,99.86,Spain
12548.0,1.0,2011-06-26 15:35:00,67.19999999999999,0.0,65,67.19999999999999,48.0,0.0,48.0,67.19999999999999,Spain
12549.0,5.0,2010-05-13 12:05:00,1570.68,0.0,474,1570.68,1365.0,0.0,273.0,314.136,USA
12551.0,1.0,2010-12-17 11:23:00,168.0,0.0,256,168.0,100.0,0.0,100.0,168.0,Spain
12553.0,9.0,2011-08-21 14:42:00,2883.86,4.0,9,4104.75,2297.0,29.74334612339363,255.22222222222223,456.0833333333333,France
12554.0,1.0,2010-09-17 12:29:00,384.5,0.0,347,384.5,237.0,0.0,237.0,384.5,Spain
12556.0,1.0,2011-07-11 13:35:00,312.9,0.0,50,603.71,358.0,48.170479203591135,358.0,603.71,Spain
12557.0,7.0,2011-07-04 13:19:00,15726.14,0.0,57,18716.14,6782.0,15.975516319070065,968.8571428571429,2673.7342857142858,Spain
12559.0,2.0,2011-02-02 09:49:00,500.21000000000004,1.0,209,525.71,281.0,4.850583021057236,140.5,262.855,Germany
12560.0,1.0,2011-07-19 15:55:00,1292.31,0.0,42,1918.01,1098.0,32.62235337667687,1098.0,1918.01,Germany
12561.0,1.0,2011-02-10 11:39:00,238.85,0.0,201,238.85,177.0,0.0,177.0,238.85,Germany
12562.0,5.0,2011-08-05 08:40:00,2484.41,0.0,25,4426.92,2297.0,43.87949183631058,459.4,885.384,France
12563.0,1.0,2010-10-27 09:52:00,221.24,0.0,307,221.24,112.0,0.0,112.0,221.24,Italy
12564.0,1.0,2011-03-23 14:55:00,402.9,0.0,160,402.9,130.0,0.0,130.0,402.9,France
12565.0,1.0,2011-03-03 11:43:00,131.17,1.0,180,145.92,80.0,10.108278508771932,80.0,145.92,Saudi Arabia
12567.0,13.0,2011-08-23 14:23:00,9870.7,2.0,7,12467.86,6017.0,20.830840256467425,462.84615384615387,959.0661538461538,France
12568.0,1.0,2010-03-05 09:15:00,52.0,0.0,543,52.0,47.0,0.0,47.0,52.0,Germany
12569.0,12.0,2011-08-24 13:55:00,1391.32,1.0,6,3152.69,1747.0,55.86879775683623,145.58333333333334,262.7241666666667,Germany
12571.0,1.0,2011-08-10 12:35:00,248.35,0.0,20,519.61,523.0,52.20453801889878,523.0,519.61,France
12573.0,5.0,2011-04-26 15:52:00,717.41,0.0,126,717.41,479.0,0.0,95.8,143.482,France
12574.0,1.0,2011-01-28 09:20:00,182.45000000000002,0.0,214,182.45,59.0,-1.55778073063327e-14,59.0,182.45,France
12575.0,2.0,2010-09-08 13:09:00,568.8199999999999,0.0,356,568.8199999999999,312.0,0.0,156.0,284.40999999999997,France
12576.0,6.0,2011-07-25 11:36:00,1348.89,3.0,36,2062.72,1492.0,34.606248060812895,248.66666666666666,343.78666666666663,Poland
12577.0,6.0,2010-12-15 16:21:00,1191.84,0.0,258,1649.8,1196.0,27.758516183779857,199.33333333333334,274.96666666666664,France
12578.0,3.0,2011-01-27 10:01:00,2966.6,3.0,215,4026.45,2358.0,26.322194488941868,786.0,1342.1499999999999,Italy
12580.0,2.0,2011-04-07 10:24:00,962.9,0.0,145,962.9,564.0,0.0,282.0,481.45,Germany
12582.0,4.0,2011-04-15 08:45:00,1820.4,0.0,137,1820.4,981.0,0.0,245.25,455.1,Finland
12583.0,21.0,2011-08-25 12:26:00,10489.77,1.0,5,13295.44,8920.0,21.10249830016908,424.76190476190476,633.1161904761905,France
12584.0,4.0,2011-08-04 17:08:00,604.2900000000001,4.0,26,2254.15,413.0,73.19211232615399,103.25,563.5375,Italy
12585.0,2.0,2011-04-19 13:39:00,1766.81,2.0,133,1824.1,1267.0,3.1407269338303805,633.5,912.05,Germany
12586.0,3.0,2010-12-06 09:31:00,1831.73,1.0,267,2062.67,687.0,11.196168073419404,229.0,687.5566666666667,Italy
12588.0,2.0,2010-11-05 12:38:00,524.08,1.0,298,718.78,432.0,27.087565040763508,216.0,359.39,Finland
12589.0,5.0,2011-07-18 12:05:00,2290.9900000000002,2.0,43,3294.91,1741.0,30.468814019199304,348.2,658.982,France
12591.0,3.0,2011-01-26 14:35:00,1128.15,0.0,216,1128.15,669.0,0.0,223.0,376.05,Italy
12592.0,3.0,2011-05-10 13:44:00,1535.84,0.0,112,1723.64,1866.0,10.895546633867871,622.0,574.5466666666667,Germany
12593.0,3.0,2011-08-23 12:43:00,382.09999999999997,0.0,7,382.1,204.0,1.4876581748444913e-14,68.0,127.36666666666667,France
12594.0,12.0,2011-08-10 14:26:00,4054.19,1.0,20,4890.110000000001,2761.0,17.094093997885537,230.08333333333334,407.5091666666667,Italy
12595.0,1.0,2010-07-23 09:10:00,281.02,0.0,403,281.02,270.0,0.0,270.0,281.02,Germany
12596.0,1.0,2011-04-11 13:22:00,213.95,0.0,141,450.27,468.0,52.48406511648567,468.0,450.27,Spain
12597.0,2.0,2011-06-09 16:04:00,1120.81,0.0,82,3195.22,2214.0,64.92229017094284,1107.0,1597.61,Spain
12598.0,6.0,2011-07-01 11:43:00,2687.97,4.0,60,4192.09,2887.0,35.879954867381194,481.1666666666667,698.6816666666667,France
12599.0,12.0,2011-08-05 12:38:00,1869.18,0.0,25,2026.72,2174.0,7.773150706560352,181.16666666666666,168.89333333333335,France
12600.0,18.0,2011-08-19 11:23:00,3811.6200000000003,2.0,11,4444.35,1379.0,14.236727530460023,76.61111111111111,246.90833333333336,Germany
12601.0,6.0,2011-06-03 10:17:00,565.76,1.0,88,573.26,284.0,1.3083068764609427,47.333333333333336,95.54333333333334,Germany
12604.0,1.0,2011-03-23 12:06:00,160.5,0.0,160,236.18,200.0,32.043356761791856,200.0,236.18,France
12605.0,3.0,2010-12-09 15:41:00,1109.95,1.0,264,1124.95,921.0,1.3333925952264545,307.0,374.98333333333335,Germany
12608.0,1.0,2010-10-31 10:49:00,415.79,0.0,303,415.79,323.0,0.0,323.0,415.79,United Kingdom
12609.0,8.0,2011-06-06 15:31:00,2731.7400000000002,0.0,85,3021.86,1530.0,9.60070949679998,191.25,377.7325,Germany
12610.0,2.0,2011-08-25 12:57:00,1092.7,1.0,5,1747.54,1039.0,37.47210364283507,519.5,873.77,Italy
12613.0,8.0,2011-05-26 09:18:00,4421.06,2.0,96,6295.07,4133.0,29.7694862805338,516.625,786.88375,Germany
12614.0,1.0,2011-03-07 10:22:00,315.6,0.0,176,315.6,76.0,0.0,76.0,315.6,Germany
12615.0,5.0,2011-06-24 13:35:00,3674.43,3.0,67,5362.98,3296.0,31.48529362406721,659.2,1072.596,France
12616.0,2.0,2011-04-01 10:22:00,545.5,3.0,151,1023.1,492.0,46.68165379728277,246.0,511.55,France
12619.0,5.0,2011-08-15 13:22:00,1675.92,0.0,15,3085.7,3500.0,45.68752633114042,700.0,617.14,Germany
12620.0,1.0,2011-05-19 12:10:00,561.66,0.0,103,1303.41,1179.0,56.90841715193224,1179.0,1303.41,France
12621.0,29.0,2011-08-23 11:47:00,18124.89,8.0,7,22525.81,13808.0,19.53723306731257,476.13793103448273,776.7520689655173,Germany
