numero_client,nombre_commandes,date_derniere_commande,montant_effectif,transactions_annulation,nombre_jours_depuis_derniere_commande,montant_global,nombre_articles_y,pourcentage_annulation_montant,nombre_articles_moyen_par_commande,panier_moyen,pays
12469.0,2.0,2010-07-05 12:40:00,3070.54,0.0,268,3070.54,2552.0,0.0,1276.0,1535.27,Thailand
12470.0,1.0,2010-01-19 11:01:00,211.95,0.0,435,211.95,95.0,0.0,95.0,211.95,Unspecified
12475.0,1.0,2010-10-26 08:49:00,396.26,0.0,155,1065.64,766.0,62.814834277992574,766.0,1065.64,Germany
12476.0,10.0,2011-02-14 10:24:00,6879.62,9.0,44,12351.41,5547.0,44.30093406339843,554.7,1235.141,Germany
12480.0,5.0,2011-03-17 13:23:00,3308.74,1.0,13,4834.85,2917.0,31.564784843376742,583.4,966.97,Germany
12481.0,9.0,2011-03-28 13:59:00,8006.94,2.0,2,11191.39,7204.0,28.454463654648798,800.4444444444445,1243.4877777777776,Germany
12483.0,12.0,2011-01-04 14:20:00,2505.76,1.0,85,4092.58,2143.0,38.77309667740153,178.58333333333334,341.04833333333335,Sweden
12484.0,6.0,2011-03-07 11:41:00,2589.75,3.0,23,5573.15,3242.0,53.5316652162601,540.3333333333334,928.8583333333332,Spain
12485.0,1.0,2010-06-28 15:22:00,708.1,0.0,275,708.1,414.0,0.0,414.0,708.1,Sweden
12486.0,1.0,2010-10-04 12:14:00,917.28,0.0,177,917.28,520.0,0.0,520.0,917.28,Sweden
12487.0,1.0,2009-12-09 11:36:00,259.79999999999995,1.0,476,285.29999999999995,174.0,8.93796004206099,174.0,285.29999999999995,Sweden
12489.0,1.0,2011-01-07 13:13:00,298.93,0.0,82,298.93,103.0,0.0,103.0,298.93,France
12490.0,11.0,2011-01-14 09:13:00,4673.93,1.0,75,8764.64,5849.0,46.672881031052036,531.7272727272727,796.7854545454545,France
12492.0,1.0,2010-11-01 14:58:00,380.0,0.0,149,607.21,438.0,37.418685463019386,438.0,607.21,Germany
12494.0,5.0,2011-02-22 10:03:00,723.67,6.0,36,1602.87,973.0,54.85160992469758,194.6,320.57399999999996,France
12495.0,1.0,2010-03-15 10:20:00,243.4,1.0,380,277.4,128.0,12.256669069935104,128.0,277.4,Sweden
12496.0,2.0,2010-03-29 14:06:00,54.09,0.0,366,54.09,33.0,0.0,16.5,27.045,Spain
12499.0,1.0,2010-05-28 15:12:00,357.72,0.0,306,357.72,300.0,0.0,300.0,357.72,Germany
12500.0,11.0,2011-03-18 09:55:00,2606.2400000000002,4.0,12,5559.21,3355.0,53.118518638439625,305.0,505.38272727272727,Germany
12501.0,1.0,2011-01-28 13:54:00,1945.68,1.0,61,2025.39,1775.0,3.9355383407640026,1775.0,2025.39,Germany
12502.0,2.0,2011-03-16 13:29:00,1068.05,0.0,14,2995.87,794.0,64.34925413986589,397.0,1497.935,Spain
12503.0,1.0,2010-05-04 13:59:00,896.0,0.0,330,896.0,560.0,0.0,560.0,896.0,Spain
12504.0,2.0,2010-10-18 15:09:00,261.0,0.0,163,689.05,453.0,62.121761846019886,226.5,344.525,Germany
12505.0,1.0,2010-11-11 17:54:00,744.5,1.0,138,787.2,318.0,5.424288617886185,318.0,787.2,Italy
12507.0,2.0,2011-02-14 09:24:00,817.41,0.0,44,1508.06,1244.0,45.797249446308506,622.0,754.03,Spain
12509.0,1.0,2011-02-28 14:45:00,158.5,0.0,30,158.5,54.0,0.0,54.0,158.5,France
12510.0,6.0,2011-01-18 14:04:00,2771.81,2.0,71,3039.03,2021.0,8.792937220099843,336.8333333333333,506.50500000000005,Spain
12511.0,1.0,2010-10-21 10:58:00,3065.77,1.0,160,3084.02,1753.0,0.5917601053170861,1753.0,3084.02,Greece
12514.0,2.0,2011-03-17 16:38:00,1597.76,0.0,13,1597.76,840.0,0.0,420.0,798.88,Italy
12515.0,1.0,2010-12-21 15:43:00,278.7,0.0,99,278.7,128.0,0.0,128.0,278.7,Italy
12516.0,2.0,2010-10-05 09:43:00,1102.56,0.0,176,2288.62,1932.0,51.82424343053893,966.0,1144.31,Germany
12519.0,1.0,2010-09-01 14:40:00,318.35,1.0,210,636.54,390.0,49.987432054544875,390.0,636.54,Germany
12520.0,2.0,2011-03-25 08:50:00,1056.21,1.0,5,2346.26,1423.0,54.98324993819952,711.5,1173.13,Germany
12523.0,15.0,2011-03-16 15:17:00,2584.7200000000003,5.0,14,4030.15,2256.0,35.86541443866853,150.4,268.6766666666667,France
12524.0,12.0,2011-03-03 14:04:00,6971.8099999999995,1.0,27,9794.11,7104.0,28.81629877548854,592.0,816.1758333333333,Germany
12525.0,3.0,2010-08-05 18:09:00,745.1800000000001,5.0,236,883.73,504.0,15.677865411381298,168.0,294.57666666666665,France
12527.0,4.0,2011-02-18 09:41:00,653.72,0.0,40,717.51,525.0,8.890468425527164,131.25,179.3775,Germany
12528.0,2.0,2011-03-25 13:37:00,675.46,1.0,5,1645.48,740.0,58.950579770036704,370.0,822.74,Germany
12529.0,1.0,2010-07-05 09:35:00,311.78000000000003,1.0,268,316.48,192.0,1.4850859453993897,192.0,316.48,France
12530.0,6.0,2011-01-07 10:04:00,2201.63,1.0,82,3381.26,2692.0,34.88729053666385,448.6666666666667,563.5433333333334,Germany
12531.0,1.0,2010-01-28 10:43:00,1611.83,1.0,426,1771.2,1110.0,8.997854561878958,1110.0,1771.2,Germany
12533.0,2.0,2010-03-31 10:24:00,1005.99,4.0,364,1223.89,696.0,17.803887604278167,348.0,611.945,Germany
12537.0,1.0,2010-10-27 08:36:00,612.94,0.0,154,612.94,446.0,0.0,446.0,612.94,Sweden
12538.0,1.0,2010-11-26 13:02:00,276.5,0.0,124,640.45,336.0,56.827230853306276,336.0,640.45,Spain
12539.0,6.0,2011-03-22 16:00:00,10136.09,0.0,8,11186.75,4534.0,9.392003933224572,755.6666666666666,1864.4583333333333,Spain
12540.0,19.0,2011-03-24 17:10:00,10502.48,1.0,6,19250.49,10911.0,45.443051059999,574.2631578947369,1013.1836842105264,Spain
12541.0,1.0,2011-03-04 09:32:00,284.40000000000003,0.0,26,841.18,675.0,66.1903516488742,675.0,841.18,Spain
12542.0,2.0,2010-08-12 19:12:00,423.38,2.0,229,481.88,522.0,12.139951855233669,261.0,240.94,Spain
12543.0,1.0,2010-09-17 15:51:00,840.25,0.0,194,840.25,683.0,0.0,683.0,840.25,Spain
12545.0,1.0,2011-03-25 12:04:00,544.15,0.0,5,832.39,517.0,34.627998894748856,517.0,832.39,Spain
12547.0,2.0,2011-03-04 12:46:00,279.18,0.0,26,299.58,306.0,6.8095333466853525,153.0,149.79,Spain
12549.0,5.0,2010-05-13 12:05:00,1570.68,0.0,321,1570.68,1365.0,0.0,273.0,314.136,USA
12551.0,1.0,2010-12-17 11:23:00,168.0,0.0,103,168.0,100.0,0.0,100.0,168.0,Spain
12553.0,6.0,2011-03-25 10:19:00,1954.04,4.0,5,4104.75,2297.0,52.395639198489555,382.8333333333333,684.125,France
12554.0,1.0,2010-09-17 12:29:00,384.5,0.0,194,384.5,237.0,0.0,237.0,384.5,Spain
12557.0,6.0,2011-03-28 16:41:00,11579.800000000001,0.0,2,18716.14,6782.0,38.12933649780349,1130.3333333333333,3119.3566666666666,Spain
12559.0,2.0,2011-02-02 09:49:00,500.21000000000004,1.0,56,525.71,281.0,4.850583021057236,140.5,262.855,Germany
12561.0,1.0,2011-02-10 11:39:00,238.85,0.0,48,238.85,177.0,0.0,177.0,238.85,Germany
12562.0,2.0,2010-11-19 09:35:00,1041.18,0.0,131,4426.92,2297.0,76.48071345314574,1148.5,2213.46,France
12563.0,1.0,2010-10-27 09:52:00,221.24,0.0,154,221.24,112.0,0.0,112.0,221.24,Italy
12564.0,1.0,2011-03-23 14:55:00,402.9,0.0,7,402.9,130.0,0.0,130.0,402.9,France
12565.0,1.0,2011-03-03 11:43:00,131.17,1.0,27,145.92,80.0,10.108278508771932,80.0,145.92,Saudi Arabia
12567.0,8.0,2011-02-04 11:45:00,6683.99,1.0,54,12467.86,6017.0,46.390238581440606,752.125,1558.4825,France
12568.0,1.0,2010-03-05 09:15:00,52.0,0.0,390,52.0,47.0,0.0,47.0,52.0,Germany
12573.0,4.0,2010-11-23 13:01:00,556.87,0.0,127,717.41,479.0,22.377719853361395,119.75,179.3525,France
12574.0,1.0,2011-01-28 09:20:00,182.45000000000002,0.0,61,182.45,59.0,-1.55778073063327e-14,59.0,182.45,France
12575.0,2.0,2010-09-08 13:09:00,568.8199999999999,0.0,203,568.8199999999999,312.0,0.0,156.0,284.40999999999997,France
12576.0,4.0,2011-02-08 11:31:00,963.74,2.0,50,2062.72,1492.0,53.278195780328886,373.0,515.68,Poland
12577.0,6.0,2010-12-15 16:21:00,1191.84,0.0,105,1649.8,1196.0,27.758516183779857,199.33333333333334,274.96666666666664,France
12578.0,3.0,2011-01-27 10:01:00,2966.6,3.0,62,4026.45,2358.0,26.322194488941868,786.0,1342.1499999999999,Italy
12580.0,1.0,2010-05-12 11:45:00,583.1999999999999,0.0,322,962.9,564.0,39.432962924498916,564.0,962.9,Germany
12582.0,3.0,2011-02-24 11:42:00,1634.2,0.0,34,1820.4,981.0,10.228521204130962,327.0,606.8000000000001,Finland
12583.0,16.0,2011-03-11 12:00:00,9021.99,1.0,19,13295.44,8920.0,32.14222319832965,557.5,830.965,France
12584.0,1.0,2011-03-14 11:45:00,369.73,1.0,16,2254.15,413.0,83.59780848656922,413.0,2254.15,Italy
12585.0,1.0,2011-01-05 15:32:00,1098.81,1.0,84,1824.1,1267.0,39.76152623211447,1267.0,1824.1,Germany
12586.0,3.0,2010-12-06 09:31:00,1831.73,1.0,114,2062.67,687.0,11.196168073419404,229.0,687.5566666666667,Italy
12588.0,2.0,2010-11-05 12:38:00,524.08,1.0,145,718.78,432.0,27.087565040763508,216.0,359.39,Finland
12589.0,4.0,2010-10-21 18:41:00,2177.4900000000002,2.0,159,3294.91,1741.0,33.91352115839278,435.25,823.7275,France
12591.0,3.0,2011-01-26 14:35:00,1128.15,0.0,63,1128.15,669.0,0.0,223.0,376.05,Italy
12592.0,2.0,2010-07-08 14:26:00,1322.04,0.0,265,1723.64,1866.0,23.29952890394747,933.0,861.82,Germany
12594.0,8.0,2011-03-28 12:35:00,2446.79,1.0,2,4890.110000000001,2761.0,49.96452022551641,345.125,611.2637500000001,Italy
12595.0,1.0,2010-07-23 09:10:00,281.02,0.0,250,281.02,270.0,0.0,270.0,281.02,Germany
12597.0,1.0,2011-03-16 14:00:00,432.15000000000003,0.0,14,3195.22,2214.0,86.47510969510707,2214.0,3195.22,Spain
12598.0,4.0,2011-03-07 13:32:00,1878.45,4.0,23,4192.09,2887.0,55.19060898024614,721.75,1048.0225,France
12599.0,8.0,2011-02-27 11:58:00,1396.6,0.0,31,2026.72,2174.0,31.09062919396858,271.75,253.34,France
12600.0,14.0,2011-03-20 15:41:00,2809.88,2.0,10,4444.35,1379.0,36.77635649757558,98.5,317.4535714285715,Germany
12601.0,3.0,2011-02-10 09:43:00,307.56,0.0,48,573.26,284.0,46.348951610089664,94.66666666666667,191.08666666666667,Germany
12604.0,1.0,2011-03-23 12:06:00,160.5,0.0,7,236.18,200.0,32.043356761791856,200.0,236.18,France
12605.0,3.0,2010-12-09 15:41:00,1109.95,1.0,111,1124.95,921.0,1.3333925952264545,307.0,374.98333333333335,Germany
12608.0,1.0,2010-10-31 10:49:00,415.79,0.0,150,415.79,323.0,0.0,323.0,415.79,United Kingdom
12609.0,7.0,2011-01-25 15:13:00,2308.94,0.0,64,3021.86,1530.0,23.59209228753152,218.57142857142858,431.69428571428574,Germany
12613.0,6.0,2011-03-22 15:42:00,3834.2,2.0,8,6295.07,4133.0,39.09201962805815,688.8333333333334,1049.1783333333333,Germany
12614.0,1.0,2011-03-07 10:22:00,315.6,0.0,23,315.6,76.0,0.0,76.0,315.6,Germany
12615.0,4.0,2010-10-22 09:45:00,3093.69,3.0,159,5362.98,3296.0,42.31397469317431,824.0,1340.745,France
12616.0,2.0,2011-02-22 16:15:00,553.4499999999999,2.0,36,1023.1,492.0,45.90460365555665,246.0,511.55,France
12621.0,20.0,2011-03-25 14:50:00,13502.58,7.0,5,22525.81,13808.0,40.057294277098144,690.4,1126.2905,Germany
12623.0,7.0,2011-03-08 13:50:00,3315.84,0.0,22,3315.84,1947.0,0.0,278.14285714285717,473.6914285714286,Germany
12625.0,3.0,2011-02-03 10:14:00,3804.18,1.0,55,4678.88,3282.0,18.69464487227713,1094.0,1559.6266666666668,Germany
12626.0,2.0,2011-02-01 09:38:00,986.55,2.0,57,5954.48,3416.0,83.43180260912791,1708.0,2977.24,Germany
12629.0,2.0,2010-11-19 09:18:00,1198.22,0.0,131,1198.22,713.0,0.0,356.5,599.11,Sweden
12631.0,5.0,2010-10-04 14:07:00,2811.77,1.0,177,3321.57,1603.0,15.348163669589987,320.6,664.3140000000001,Finland
12632.0,2.0,2010-07-07 09:39:00,684.88,2.0,266,714.88,689.0,4.196508504923903,344.5,357.44,Germany
12633.0,4.0,2011-02-25 08:44:00,4071.4,2.0,33,5156.16,3209.0,21.038136908086635,802.25,1289.04,Germany
12634.0,1.0,2010-06-09 15:41:00,360.0,0.0,294,360.0,336.0,0.0,336.0,360.0,USA
12635.0,2.0,2010-11-12 15:46:00,1115.23,0.0,138,2624.41,1932.0,57.50549647349309,966.0,1312.205,Germany
12637.0,7.0,2011-03-21 12:44:00,3918.31,1.0,9,8142.309999999999,4273.0,51.877169992299464,610.4285714285714,1163.1871428571426,France
12638.0,1.0,2010-03-10 10:30:00,169.8,0.0,385,681.49,657.0,75.08400710208514,657.0,681.49,Sweden
12639.0,2.0,2010-10-01 12:17:00,706.27,0.0,180,1072.37,625.0,34.13933623656013,312.5,536.185,Sweden
12643.0,6.0,2011-01-11 11:48:00,5173.46,2.0,78,7849.42,4762.0,34.091181259252274,793.6666666666666,1308.2366666666667,France
12644.0,3.0,2010-10-05 10:23:00,1319.63,2.0,176,1900.49,1031.0,30.56369673084309,343.6666666666667,633.4966666666667,Germany
12645.0,5.0,2011-01-27 13:08:00,1915.02,1.0,62,3215.3,2107.0,40.440394364445005,421.4,643.0600000000001,Germany
12647.0,28.0,2011-03-18 10:09:00,12986.02,7.0,12,14916.35,6726.0,12.94103450240843,240.21428571428572,532.7267857142857,Germany
12648.0,3.0,2010-10-01 12:33:00,723.95,1.0,180,1039.0,513.0,30.322425409047156,171.0,346.3333333333333,Germany
12649.0,5.0,2010-12-09 14:42:00,1471.19,2.0,111,2096.65,1948.0,29.831397705864116,389.6,419.33000000000004,Germany
12651.0,4.0,2011-01-09 12:46:00,365.3,1.0,80,377.75,265.0,3.295830575777628,66.25,94.4375,France
12652.0,2.0,2011-01-21 17:01:00,885.58,1.0,68,891.03,529.0,0.6116516840061426,264.5,445.515,Germany
12653.0,2.0,2011-02-16 10:53:00,2730.08,0.0,42,4160.83,1681.0,34.38616814433659,840.5,2080.415,Israel
12654.0,1.0,2011-02-17 13:16:00,148.6,0.0,41,529.98,260.0,71.96120608324841,260.0,529.98,Germany
12655.0,1.0,2010-10-12 09:17:00,243.35000000000002,0.0,169,243.35,79.0,-1.1679354604645165e-14,79.0,243.35,France
12656.0,3.0,2010-10-10 10:43:00,2086.06,1.0,171,5723.83,2822.0,63.554822557623126,940.6666666666666,1907.9433333333334,France
12661.0,1.0,2010-09-29 16:46:00,162.0,0.0,182,162.0,216.0,0.0,216.0,162.0,Sweden
12662.0,12.0,2011-03-08 12:52:00,3618.9700000000003,2.0,22,6374.02,3545.0,43.2231150827892,295.4166666666667,531.1683333333334,Germany
12663.0,2.0,2010-03-25 09:40:00,150.0,1.0,370,185.4,178.0,19.093851132686087,89.0,92.7,Germany
12664.0,3.0,2011-01-21 11:42:00,1609.74,0.0,68,5420.04,1476.0,70.30021918657428,492.0,1806.68,Finland
12665.0,3.0,2011-01-19 08:34:00,247.45,2.0,70,259.6,162.0,4.680277349768888,54.0,86.53333333333335,Germany
12666.0,1.0,2010-12-15 14:42:00,1020.98,1.0,105,1248.42,370.0,18.21822783998975,370.0,1248.42,Israel
12668.0,8.0,2011-03-25 14:53:00,9229.0,0.0,5,9967.68,5001.0,7.410751549006392,625.125,1245.96,Germany
12669.0,1.0,2011-03-28 10:15:00,1028.3,0.0,2,1427.73,1104.0,27.97657820456249,1104.0,1427.73,France
12670.0,2.0,2010-11-19 10:05:00,692.24,0.0,131,3436.29,1609.0,79.85501805726526,804.5,1718.145,France
12671.0,1.0,2010-04-12 16:30:00,2622.48,0.0,352,2622.48,1459.0,0.0,1459.0,2622.48,Germany
12672.0,2.0,2011-01-14 09:20:00,380.5,1.0,75,407.05,136.0,6.522540228473163,68.0,203.525,France
12673.0,2.0,2011-01-17 11:46:00,786.4,0.0,72,1140.02,695.0,31.018754056946367,347.5,570.01,Germany
