numero_client,nombre_commandes,date_derniere_commande,montant_effectif,transactions_annulation,nombre_jours_depuis_derniere_commande,montant_global,nombre_articles_y,pourcentage_annulation_montant,nombre_articles_moyen_par_commande,panier_moyen,pays
12369.0,3.0,2010-10-22 13:13:00,1511.15,0.0,62,1511.15,1234.0,0.0,411.3333333333333,503.7166666666667,Austria
12370.0,5.0,2010-12-17 09:38:00,2282.64,0.0,6,3960.31,2596.0,42.362087816357814,519.2,792.062,Austria
12371.0,3.0,2010-10-26 13:37:00,1819.42,0.0,58,3347.38,1418.0,45.64644587707401,472.6666666666667,1115.7933333333333,Switzerland
12373.0,2.0,2010-03-25 13:49:00,603.0500000000001,0.0,273,927.65,511.0,34.99164555597476,255.5,463.825,Austria
12374.0,2.0,2010-10-14 10:16:00,2046.29,0.0,70,2669.22,1354.0,23.337529315680232,677.0,1334.61,Austria
12376.0,2.0,2010-11-15 12:15:00,383.15,0.0,38,383.15,237.0,0.0,118.5,191.575,Switzerland
12377.0,3.0,2010-12-20 09:37:00,2719.72,0.0,3,3266.32,2101.0,16.73442895980799,700.3333333333334,1088.7733333333333,Switzerland
12379.0,2.0,2010-10-13 14:46:00,692.98,0.0,71,1470.22,805.0,52.86555753560691,402.5,735.11,Belgium
12380.0,4.0,2010-11-23 12:06:00,4747.44,1.0,30,7210.65,3314.0,34.16072060077801,828.5,1802.6625,Belgium
12383.0,1.0,2010-12-22 14:28:00,555.72,0.0,1,1628.56,1518.0,65.87660264282556,1518.0,1628.56,Belgium
12385.0,1.0,2010-11-25 15:14:00,1668.4,0.0,28,1668.4,594.0,0.0,594.0,1668.4,Belgium
12386.0,1.0,2010-12-08 09:53:00,517.8,0.0,15,660.8,568.0,21.64043583535109,568.0,660.8,Australia
12387.0,1.0,2010-10-20 16:27:00,143.94,0.0,63,143.94,134.0,0.0,134.0,143.94,Australia
12388.0,2.0,2010-09-20 12:41:00,1120.45,0.0,94,3901.11,2001.0,71.27868734795993,1000.5,1950.555,Australia
12389.0,3.0,2010-11-02 11:52:00,1433.33,0.0,51,1433.33,614.0,0.0,204.66666666666666,477.77666666666664,Australia
12391.0,5.0,2010-09-01 12:38:00,2286.93,1.0,113,2773.42,1220.0,17.54115856956394,244.0,554.684,Cyprus
12392.0,1.0,2010-04-27 14:04:00,234.75000000000003,0.0,240,234.75000000000003,73.0,0.0,73.0,234.75000000000003,Australia
12393.0,2.0,2010-11-22 16:10:00,794.15,1.0,30,2399.4500000000003,1311.0,66.90283189897684,655.5,1199.7250000000001,Australia
12395.0,5.0,2010-12-17 16:00:00,2458.56,0.0,6,4551.27,3701.0,45.98079217449197,740.2,910.2540000000001,Belgium
12396.0,1.0,2010-02-03 13:22:00,931.43,0.0,323,931.43,591.0,0.0,591.0,931.43,RSA
12399.0,3.0,2010-11-19 08:53:00,808.65,0.0,34,1842.3,2190.0,56.10649731314119,730.0,614.1,Belgium
12400.0,1.0,2010-10-21 13:45:00,205.25,0.0,63,205.25,91.0,0.0,91.0,205.25,Australia
12402.0,5.0,2010-11-12 09:50:00,928.55,1.0,41,1136.9,576.0,18.326150057173024,115.2,227.38000000000002,Belgium
12403.0,1.0,2010-07-06 11:39:00,555.6600000000001,0.0,170,947.36,256.0,41.34647863536564,256.0,947.36,Denmark
12406.0,3.0,2010-11-16 11:55:00,2791.46,1.0,37,6390.36,3416.0,56.31764094667593,1138.6666666666667,2130.12,Denmark
12408.0,3.0,2010-11-25 14:23:00,1272.07,2.0,28,3905.77,2200.0,67.43100592200769,733.3333333333334,1301.9233333333334,Belgium
12410.0,1.0,2010-07-25 13:26:00,240.38,0.0,151,773.71,335.0,68.9315118067493,335.0,773.71,Switzerland
12411.0,1.0,2010-10-26 09:25:00,346.9,0.0,58,346.9,138.0,0.0,138.0,346.9,Australia
12412.0,3.0,2010-11-02 17:02:00,1246.15,2.0,50,2404.93,1986.0,48.18352301314383,662.0,801.6433333333333,Denmark
12413.0,1.0,2010-11-02 13:26:00,185.35,0.0,51,871.45,313.0,78.73085088071605,313.0,871.45,Spain
12414.0,1.0,2010-09-02 13:53:00,0.0,1.0,112,532.41,489.0,100.0,489.0,532.41,Austria
12416.0,1.0,2010-02-21 10:19:00,202.56,0.0,305,202.56,132.0,0.0,132.0,202.56,Australia
12417.0,12.0,2010-12-17 11:51:00,3014.75,4.0,6,6017.91,2841.0,49.90370410989862,236.75,501.4925,Belgium
12418.0,3.0,2010-10-22 10:29:00,1348.37,1.0,62,2021.2,1088.0,33.28864041163666,362.6666666666667,673.7333333333333,Switzerland
12419.0,2.0,2010-11-19 10:04:00,391.01,0.0,34,391.01,227.0,0.0,113.5,195.505,Spain
12421.0,2.0,2010-10-20 14:28:00,230.56,1.0,64,874.6,644.0,73.63823462154127,322.0,437.3,Spain
12422.0,9.0,2010-11-10 13:19:00,2955.79,0.0,43,3639.35,2579.0,18.782474892494537,286.55555555555554,404.3722222222222,Australia
12423.0,3.0,2010-12-21 10:54:00,860.01,0.0,2,2301.39,1772.0,62.630844837250535,590.6666666666666,767.13,Denmark
12424.0,2.0,2010-10-13 10:29:00,1528.82,3.0,71,3340.03,2025.0,54.22735723930624,1012.5,1670.015,Australia
12425.0,1.0,2010-10-05 14:50:00,903.61,1.0,79,1741.41,1147.0,48.110439241763856,1147.0,1741.41,Portugal
12426.0,1.0,2010-03-03 11:22:00,656.6800000000001,1.0,295,1201.21,576.0,45.33179044463499,576.0,1201.21,Germany
12427.0,1.0,2010-12-23 10:20:00,442.05,1.0,0,949.3,602.0,53.43410934372695,602.0,949.3,Germany
12429.0,5.0,2010-12-09 12:05:00,4678.610000000001,1.0,14,6979.91,3317.0,32.970339159100895,663.4,1395.982,Denmark
12431.0,12.0,2010-12-17 14:10:00,4851.97,3.0,6,10527.97,4695.0,53.91352748915508,391.25,877.3308333333333,Belgium
12434.0,1.0,2010-12-14 11:12:00,269.54,1.0,9,1103.43,532.0,75.5725329200765,532.0,1103.43,Australia
12435.0,4.0,2010-11-08 10:07:00,6096.04,0.0,45,13925.93,4958.0,56.22525748729169,1239.5,3481.4825,Denmark
12437.0,20.0,2010-11-11 19:12:00,6619.19,6.0,41,11282.4,7922.0,41.331720201375596,396.1,564.12,France
12439.0,2.0,2010-01-26 12:11:00,1104.48,1.0,331,1158.18,484.0,4.6365849867896225,242.0,579.09,Cyprus
12440.0,2.0,2010-09-08 15:57:00,648.15,1.0,106,739.2,328.0,12.317370129870138,164.0,369.6,Austria
12441.0,1.0,2010-12-08 10:45:00,311.1,0.0,15,311.1,240.0,0.0,240.0,311.1,France
12443.0,1.0,2009-12-07 15:42:00,365.31,0.0,381,365.31,179.0,0.0,179.0,365.31,Norway
12445.0,1.0,2010-11-04 18:11:00,293.08000000000004,1.0,48,378.98,204.0,22.666103752176888,204.0,378.98,Spain
12450.0,3.0,2010-11-05 16:27:00,469.07,2.0,47,688.2,442.0,31.841034582970074,147.33333333333334,229.4,Spain
12455.0,4.0,2010-09-20 14:39:00,3383.09,0.0,94,5722.95,3295.0,40.885557273783625,823.75,1430.7375,Cyprus
12457.0,1.0,2010-10-18 13:52:00,434.53,1.0,66,2555.91,1083.0,82.99901013728966,1083.0,2555.91,Switzerland
12458.0,2.0,2010-10-08 11:36:00,715.09,0.0,76,1502.49,979.0,52.40633881090723,489.5,751.245,Switzerland
12459.0,1.0,2010-04-13 14:53:00,398.36,0.0,254,398.36,256.0,0.0,256.0,398.36,Spain
12460.0,1.0,2010-09-09 13:51:00,296.65,0.0,105,296.65,168.0,0.0,168.0,296.65,Belgium
12467.0,1.0,2010-11-18 15:53:00,0.0,1.0,35,132.8,129.0,100.0,129.0,132.8,USA
12468.0,3.0,2010-10-05 19:05:00,2540.5099999999998,4.0,78,3238.74,2177.0,21.558692577977858,725.6666666666666,1079.58,Germany
12469.0,2.0,2010-07-05 12:40:00,3070.54,0.0,171,3070.54,2552.0,0.0,1276.0,1535.27,Thailand
12470.0,1.0,2010-01-19 11:01:00,211.95,0.0,338,211.95,95.0,0.0,95.0,211.95,Unspecified
12475.0,1.0,2010-10-26 08:49:00,396.26,0.0,58,1065.64,766.0,62.814834277992574,766.0,1065.64,Germany
12476.0,8.0,2010-12-13 14:39:00,6310.59,8.0,10,12351.41,5547.0,48.907938445894025,693.375,1543.92625,Germany
12480.0,3.0,2010-11-05 15:08:00,1919.47,1.0,48,4834.85,2917.0,60.29928539665139,972.3333333333334,1611.6166666666668,Germany
12481.0,6.0,2010-12-20 15:15:00,6697.51,2.0,3,11191.39,7204.0,40.15479757206209,1200.6666666666667,1865.2316666666666,Germany
12483.0,11.0,2010-11-26 12:35:00,2158.2000000000003,1.0,27,4092.58,2143.0,47.265539097586355,194.8181818181818,372.0527272727273,Sweden
12484.0,5.0,2010-08-19 12:08:00,1599.58,2.0,126,5573.15,3242.0,71.29845778419744,648.4,1114.6299999999999,Spain
12485.0,1.0,2010-06-28 15:22:00,708.1,0.0,178,708.1,414.0,0.0,414.0,708.1,Sweden
12486.0,1.0,2010-10-04 12:14:00,917.28,0.0,80,917.28,520.0,0.0,520.0,917.28,Sweden
12487.0,1.0,2009-12-09 11:36:00,259.79999999999995,1.0,379,285.29999999999995,174.0,8.93796004206099,174.0,285.29999999999995,Sweden
12490.0,10.0,2010-11-26 14:16:00,3899.71,1.0,27,8764.64,5849.0,55.50632998046696,584.9,876.4639999999999,France
12492.0,1.0,2010-11-01 14:58:00,380.0,0.0,52,607.21,438.0,37.418685463019386,438.0,607.21,Germany
12494.0,4.0,2010-12-16 11:24:00,526.92,4.0,7,1602.87,973.0,67.12646689999812,243.25,400.7175,France
12495.0,1.0,2010-03-15 10:20:00,243.4,1.0,283,277.4,128.0,12.256669069935104,128.0,277.4,Sweden
12496.0,2.0,2010-03-29 14:06:00,54.09,0.0,269,54.09,33.0,0.0,16.5,27.045,Spain
12499.0,1.0,2010-05-28 15:12:00,357.72,0.0,209,357.72,300.0,0.0,300.0,357.72,Germany
12500.0,7.0,2010-09-30 18:45:00,1468.04,4.0,83,5559.21,3355.0,73.5926507543338,479.2857142857143,794.1728571428572,Germany
12503.0,1.0,2010-05-04 13:59:00,896.0,0.0,233,896.0,560.0,0.0,560.0,896.0,Spain
12504.0,2.0,2010-10-18 15:09:00,261.0,0.0,66,689.05,453.0,62.121761846019886,226.5,344.525,Germany
12505.0,1.0,2010-11-11 17:54:00,744.5,1.0,41,787.2,318.0,5.424288617886185,318.0,787.2,Italy
12507.0,1.0,2010-05-04 09:23:00,455.25,0.0,233,1508.06,1244.0,69.81220906329987,1244.0,1508.06,Spain
12510.0,5.0,2010-09-06 14:27:00,2174.76,2.0,108,3039.03,2021.0,28.439008499422506,404.2,607.806,Spain
12511.0,1.0,2010-10-21 10:58:00,3065.77,1.0,63,3084.02,1753.0,0.5917601053170861,1753.0,3084.02,Greece
12514.0,1.0,2010-03-08 12:18:00,580.08,0.0,290,1597.76,840.0,63.69417184057681,840.0,1597.76,Italy
12515.0,1.0,2010-12-21 15:43:00,278.7,0.0,2,278.7,128.0,0.0,128.0,278.7,Italy
12516.0,2.0,2010-10-05 09:43:00,1102.56,0.0,79,2288.62,1932.0,51.82424343053893,966.0,1144.31,Germany
12519.0,1.0,2010-09-01 14:40:00,318.35,1.0,113,636.54,390.0,49.987432054544875,390.0,636.54,Germany
12523.0,12.0,2010-11-30 12:31:00,2241.28,5.0,23,4030.15,2256.0,44.38718161855017,188.0,335.84583333333336,France
12524.0,9.0,2010-11-16 09:08:00,5813.64,1.0,37,9794.11,7104.0,40.641467167511905,789.3333333333334,1088.2344444444445,Germany
12525.0,3.0,2010-08-05 18:09:00,745.1800000000001,5.0,139,883.73,504.0,15.677865411381298,168.0,294.57666666666665,France
12527.0,2.0,2010-08-02 12:23:00,386.8,0.0,143,717.51,525.0,46.09134367465262,262.5,358.755,Germany
12529.0,1.0,2010-07-05 09:35:00,311.78000000000003,1.0,171,316.48,192.0,1.4850859453993897,192.0,316.48,France
12530.0,5.0,2010-10-26 18:35:00,1868.23,1.0,57,3381.26,2692.0,44.74752015520841,538.4,676.2520000000001,Germany
12531.0,1.0,2010-01-28 10:43:00,1611.83,1.0,329,1771.2,1110.0,8.997854561878958,1110.0,1771.2,Germany
12533.0,2.0,2010-03-31 10:24:00,1005.99,4.0,267,1223.89,696.0,17.803887604278167,348.0,611.945,Germany
12537.0,1.0,2010-10-27 08:36:00,612.94,0.0,57,612.94,446.0,0.0,446.0,612.94,Sweden
12538.0,1.0,2010-11-26 13:02:00,276.5,0.0,27,640.45,336.0,56.827230853306276,336.0,640.45,Spain
12539.0,3.0,2010-09-15 09:50:00,5618.400000000001,0.0,99,11186.75,4534.0,49.776297852369986,1511.3333333333333,3728.9166666666665,Spain
12540.0,16.0,2010-12-13 09:39:00,8411.26,0.0,10,19250.49,10911.0,56.306255061559476,681.9375,1203.155625,Spain
12542.0,2.0,2010-08-12 19:12:00,423.38,2.0,132,481.88,522.0,12.139951855233669,261.0,240.94,Spain
12543.0,1.0,2010-09-17 15:51:00,840.25,0.0,97,840.25,683.0,0.0,683.0,840.25,Spain
12547.0,1.0,2010-07-27 13:55:00,147.78,0.0,149,299.58,306.0,50.67093931504105,306.0,299.58,Spain
12549.0,5.0,2010-05-13 12:05:00,1570.68,0.0,224,1570.68,1365.0,0.0,273.0,314.136,USA
12551.0,1.0,2010-12-17 11:23:00,168.0,0.0,6,168.0,100.0,0.0,100.0,168.0,Spain
12553.0,2.0,2010-11-19 12:18:00,806.57,1.0,34,4104.75,2297.0,80.3503258420123,1148.5,2052.375,France
12554.0,1.0,2010-09-17 12:29:00,384.5,0.0,97,384.5,237.0,0.0,237.0,384.5,Spain
12562.0,2.0,2010-11-19 09:35:00,1041.18,0.0,34,4426.92,2297.0,76.48071345314574,1148.5,2213.46,France
12563.0,1.0,2010-10-27 09:52:00,221.24,0.0,57,221.24,112.0,0.0,112.0,221.24,Italy
12567.0,7.0,2010-12-07 10:36:00,5555.26,1.0,16,12467.86,6017.0,55.443355956836214,859.5714285714286,1781.1228571428571,France
12568.0,1.0,2010-03-05 09:15:00,52.0,0.0,293,52.0,47.0,0.0,47.0,52.0,Germany
12573.0,4.0,2010-11-23 13:01:00,556.87,0.0,30,717.41,479.0,22.377719853361395,119.75,179.3525,France
12575.0,2.0,2010-09-08 13:09:00,568.8199999999999,0.0,106,568.8199999999999,312.0,0.0,156.0,284.40999999999997,France
12576.0,3.0,2010-11-12 12:44:00,696.89,2.0,41,2062.72,1492.0,66.2149976729755,497.3333333333333,687.5733333333333,Poland
12577.0,6.0,2010-12-15 16:21:00,1191.84,0.0,7,1649.8,1196.0,27.758516183779857,199.33333333333334,274.96666666666664,France
12578.0,2.0,2010-11-19 17:21:00,1595.0900000000001,1.0,33,4026.45,2358.0,60.384706130710676,1179.0,2013.225,Italy
12580.0,1.0,2010-05-12 11:45:00,583.1999999999999,0.0,225,962.9,564.0,39.432962924498916,564.0,962.9,Germany
12582.0,2.0,2010-10-13 10:52:00,1469.04,0.0,71,1820.4,981.0,19.301252471984185,490.5,910.2,Finland
12583.0,13.0,2010-12-01 08:45:00,7383.42,1.0,22,13295.44,8920.0,44.46652386081243,686.1538461538462,1022.7261538461539,France
12585.0,1.0,2010-12-23 12:58:00,1154.85,0.0,0,1824.1,1267.0,36.68932624307878,1267.0,1824.1,Germany
12586.0,3.0,2010-12-06 09:31:00,1831.73,1.0,17,2062.67,687.0,11.196168073419404,229.0,687.5566666666667,Italy
12588.0,2.0,2010-11-05 12:38:00,524.08,1.0,48,718.78,432.0,27.087565040763508,216.0,359.39,Finland
12589.0,4.0,2010-10-21 18:41:00,2177.4900000000002,2.0,62,3294.91,1741.0,33.91352115839278,435.25,823.7275,France
12591.0,2.0,2010-11-14 14:32:00,759.3,0.0,39,1128.15,669.0,32.695120329743396,334.5,564.075,Italy
12592.0,2.0,2010-07-08 14:26:00,1322.04,0.0,168,1723.64,1866.0,23.29952890394747,933.0,861.82,Germany
12594.0,5.0,2010-11-26 12:17:00,1654.29,1.0,27,4890.110000000001,2761.0,66.17069963661349,552.2,978.0220000000002,Italy
12595.0,1.0,2010-07-23 09:10:00,281.02,0.0,153,281.02,270.0,0.0,270.0,281.02,Germany
12598.0,3.0,2010-09-30 12:36:00,1285.99,3.0,84,4192.09,2887.0,69.32341624344897,962.3333333333334,1397.3633333333335,France
12599.0,6.0,2010-11-23 15:49:00,1138.14,0.0,30,2026.72,2174.0,43.843254124891445,362.3333333333333,337.7866666666667,France
12600.0,12.0,2010-12-17 09:24:00,2329.86,2.0,6,4444.35,1379.0,47.577036012015256,114.91666666666667,370.3625,Germany
12601.0,1.0,2010-10-31 10:57:00,86.2,0.0,53,573.26,284.0,84.96319296654224,284.0,573.26,Germany
12605.0,3.0,2010-12-09 15:41:00,1109.95,1.0,14,1124.95,921.0,1.3333925952264545,307.0,374.98333333333335,Germany
12608.0,1.0,2010-10-31 10:49:00,415.79,0.0,53,415.79,323.0,0.0,323.0,415.79,United Kingdom
12609.0,6.0,2010-11-30 14:48:00,2057.01,0.0,23,3021.86,1530.0,31.929010609359793,255.0,503.6433333333334,Germany
12613.0,5.0,2010-11-16 17:17:00,3084.54,2.0,36,6295.07,4133.0,51.00070372529615,826.6,1259.014,Germany
12615.0,4.0,2010-10-22 09:45:00,3093.69,3.0,62,5362.98,3296.0,42.31397469317431,824.0,1340.745,France
12616.0,1.0,2010-11-22 12:13:00,352.09999999999997,1.0,31,1023.1,492.0,65.5849868048089,492.0,1023.1,France
12621.0,17.0,2010-12-17 12:38:00,11223.34,7.0,6,22525.81,13808.0,50.17564296245063,812.2352941176471,1325.0476470588237,Germany
12623.0,6.0,2010-10-19 09:35:00,3046.7400000000002,0.0,65,3315.84,1947.0,8.115590619571508,324.5,552.64,Germany
12625.0,2.0,2010-07-18 15:56:00,2265.06,0.0,158,4678.88,3282.0,51.589696679547245,1641.0,2339.44,Germany
12629.0,2.0,2010-11-19 09:18:00,1198.22,0.0,34,1198.22,713.0,0.0,356.5,599.11,Sweden
12631.0,5.0,2010-10-04 14:07:00,2811.77,1.0,80,3321.57,1603.0,15.348163669589987,320.6,664.3140000000001,Finland
12632.0,2.0,2010-07-07 09:39:00,684.88,2.0,169,714.88,689.0,4.196508504923903,344.5,357.44,Germany
12633.0,3.0,2010-11-22 13:09:00,3166.58,2.0,31,5156.16,3209.0,38.58646744864395,1069.6666666666667,1718.72,Germany
12634.0,1.0,2010-06-09 15:41:00,360.0,0.0,197,360.0,336.0,0.0,336.0,360.0,USA
12635.0,2.0,2010-11-12 15:46:00,1115.23,0.0,41,2624.41,1932.0,57.50549647349309,966.0,1312.205,Germany
12637.0,4.0,2010-11-26 13:50:00,2318.41,0.0,27,8142.309999999999,4273.0,71.52638501850211,1068.25,2035.5774999999996,France
12638.0,1.0,2010-03-10 10:30:00,169.8,0.0,288,681.49,657.0,75.08400710208514,657.0,681.49,Sweden
12639.0,2.0,2010-10-01 12:17:00,706.27,0.0,83,1072.37,625.0,34.13933623656013,312.5,536.185,Sweden
12643.0,5.0,2010-11-19 12:42:00,4338.26,2.0,34,7849.42,4762.0,44.7314578656767,952.4,1569.884,France
12644.0,3.0,2010-10-05 10:23:00,1319.63,2.0,79,1900.49,1031.0,30.56369673084309,343.6666666666667,633.4966666666667,Germany
12645.0,4.0,2010-10-26 18:44:00,1563.72,1.0,57,3215.3,2107.0,51.36627997387492,526.75,803.825,Germany
12647.0,27.0,2010-12-17 12:21:00,12575.32,7.0,6,14916.35,6726.0,15.694389042895887,249.11111111111111,552.4574074074075,Germany
12648.0,3.0,2010-10-01 12:33:00,723.95,1.0,83,1039.0,513.0,30.322425409047156,171.0,346.3333333333333,Germany
12649.0,5.0,2010-12-09 14:42:00,1471.19,2.0,14,2096.65,1948.0,29.831397705864116,389.6,419.33000000000004,Germany
12651.0,3.0,2010-11-26 11:58:00,251.29999999999998,1.0,27,377.75,265.0,33.474520185307746,88.33333333333333,125.91666666666667,France
12652.0,1.0,2010-10-01 15:16:00,97.05000000000001,0.0,83,891.03,529.0,89.10811083801893,529.0,891.03,Germany
12653.0,1.0,2010-07-01 09:56:00,1950.98,0.0,175,4160.83,1681.0,53.110797605285484,1681.0,4160.83,Israel
12655.0,1.0,2010-10-12 09:17:00,243.35000000000002,0.0,72,243.35,79.0,-1.1679354604645165e-14,79.0,243.35,France
12656.0,3.0,2010-10-10 10:43:00,2086.06,1.0,74,5723.83,2822.0,63.554822557623126,940.6666666666666,1907.9433333333334,France
12661.0,1.0,2010-09-29 16:46:00,162.0,0.0,84,162.0,216.0,0.0,216.0,162.0,Sweden
12662.0,10.0,2010-12-01 13:04:00,3067.57,1.0,22,6374.02,3545.0,51.87385668698875,354.5,637.402,Germany
12663.0,2.0,2010-03-25 09:40:00,150.0,1.0,273,185.4,178.0,19.093851132686087,89.0,92.7,Germany
12664.0,2.0,2010-07-13 13:28:00,1028.16,0.0,163,5420.04,1476.0,81.03039829964355,738.0,2710.02,Finland
12665.0,2.0,2010-10-18 11:34:00,203.7,1.0,66,259.6,162.0,21.533127889060104,81.0,129.8,Germany
12666.0,1.0,2010-12-15 14:42:00,1020.98,1.0,8,1248.42,370.0,18.21822783998975,370.0,1248.42,Israel
12668.0,6.0,2010-12-19 12:46:00,7188.4,0.0,4,9967.68,5001.0,27.882917589649754,833.5,1661.28,Germany
12670.0,2.0,2010-11-19 10:05:00,692.24,0.0,34,3436.29,1609.0,79.85501805726526,804.5,1718.145,France
12671.0,1.0,2010-04-12 16:30:00,2622.48,0.0,254,2622.48,1459.0,0.0,1459.0,2622.48,Germany
12672.0,1.0,2010-04-29 15:31:00,154.6,1.0,238,407.05,136.0,62.0194079351431,136.0,407.05,France
12673.0,1.0,2010-11-03 10:46:00,565.5,0.0,50,1140.02,695.0,50.39560709461237,695.0,1140.02,Germany
12675.0,2.0,2010-06-04 09:49:00,850.8,2.0,202,874.5,334.0,2.71012006861064,167.0,437.25,Italy
12676.0,4.0,2010-10-27 09:36:00,1241.7,0.0,57,2333.09,1854.0,46.7787354967018,463.5,583.2725,Sweden
12677.0,2.0,2010-06-02 14:30:00,353.3,1.0,204,359.1,174.0,1.6151489835700392,87.0,179.55,France
12682.0,22.0,2010-12-09 14:49:00,11526.88,1.0,14,21693.91,10888.0,46.86582547821025,494.90909090909093,986.0868181818182,France
12683.0,8.0,2010-12-09 12:17:00,4720.59,1.0,14,11400.78,7606.0,58.59414882139643,950.75,1425.0975,France
12686.0,1.0,2010-12-03 09:51:00,142.28,0.0,20,142.28,212.0,0.0,212.0,142.28,France
12687.0,1.0,2010-08-16 12:12:00,1858.91,0.0,129,1858.91,1402.0,0.0,1402.0,1858.91,Sweden
12691.0,2.0,2010-12-17 14:46:00,278.6,0.0,6,1044.4,438.0,73.32439678284183,219.0,522.2,France
12692.0,1.0,2010-03-12 14:02:00,110.95,0.0,286,110.95,36.0,0.0,36.0,110.95,France
12693.0,3.0,2010-11-08 14:57:00,665.46,2.0,45,1415.02,520.0,52.97168944608557,173.33333333333334,471.67333333333335,Germany
12694.0,1.0,2010-10-20 15:45:00,897.78,1.0,64,1663.35,1345.0,46.025791324736225,1345.0,1663.35,France
12695.0,3.0,2010-06-29 16:12:00,789.02,0.0,176,1371.12,452.0,42.45434389404282,150.66666666666666,457.03999999999996,France
12696.0,2.0,2010-10-01 10:43:00,731.91,0.0,83,731.91,561.0,0.0,280.5,365.955,Finland
12698.0,1.0,2010-04-28 15:51:00,285.75,0.0,239,285.75,108.0,0.0,108.0,285.75,Germany
12699.0,1.0,2010-10-18 12:07:00,566.11,0.0,66,566.11,369.0,0.0,369.0,566.11,Germany
12701.0,4.0,2010-06-28 13:44:00,1522.7,0.0,178,2248.41,1716.0,32.27658656561748,429.0,562.1025,Germany
12703.0,3.0,2010-03-16 13:22:00,545.48,2.0,282,898.53,589.0,39.291954637018236,196.33333333333334,299.51,Germany
12705.0,6.0,2010-12-17 15:58:00,5273.76,3.0,6,11114.1,7152.0,52.54892433935271,1192.0,1852.3500000000001,Germany
12708.0,9.0,2010-12-06 10:43:00,2392.28,5.0,17,4738.1,2489.0,49.50971908570946,276.55555555555554,526.4555555555556,Germany
12711.0,2.0,2010-04-07 11:59:00,1213.05,0.0,260,1213.05,763.0,0.0,381.5,606.525,Germany
12712.0,10.0,2010-12-09 11:39:00,2817.91,4.0,14,6401.66,2305.0,55.981573529365825,230.5,640.1659999999999,Germany
12714.0,7.0,2010-11-16 18:10:00,8520.85,0.0,36,12815.71,8703.0,33.51246243867877,1243.2857142857142,1830.8157142857142,France
12717.0,1.0,2010-04-28 14:34:00,227.93,0.0,239,1058.91,595.0,78.47503564986637,595.0,1058.91,Greece
12720.0,6.0,2010-12-17 12:56:00,2577.73,7.0,6,7306.67,6264.0,64.72086463464206,1044.0,1217.7783333333334,Germany
12721.0,3.0,2010-12-20 11:38:00,1411.15,2.0,3,3635.08,2634.0,61.179671424012675,878.0,1211.6933333333334,France
12724.0,3.0,2010-11-21 13:26:00,1160.11,0.0,32,2083.52,1366.0,44.31970895407772,455.3333333333333,694.5066666666667,France
12725.0,3.0,2010-12-03 15:45:00,2278.56,0.0,20,2278.56,1298.0,0.0,432.6666666666667,759.52,Italy
12726.0,5.0,2010-12-17 12:56:00,1431.78,0.0,6,3690.6,4600.0,61.20468216550153,920.0,738.12,France
12727.0,3.0,2010-09-23 10:45:00,1464.8300000000002,0.0,91,4905.53,2789.0,70.13921023824133,929.6666666666666,1635.1766666666665,France
12728.0,1.0,2010-11-21 11:34:00,197.84,0.0,32,926.17,535.0,78.63891078311757,535.0,926.17,France
12730.0,1.0,2010-07-06 12:19:00,703.25,0.0,170,703.25,227.0,0.0,227.0,703.25,Germany
